,akademi,allmoge,allmän,annan,annorlunda,artikel,begrepp,bilda,byta,del,dela,delta,ekonomi,ekonomisk,epok,era,europa,europeisk,finland,finne,finsk,folk,form,fred,fråga,furstendöme,förbi,fördrag,förena,föreställning,författning,förra,förändring,gemensam,general,geografisk,gestalt,grundlag,gräns,hertig,hertigdöme,historia,historisk,inre,inrikes,intresse,jämförelse,karta,kejsare,kombinera,koncept,konstitution,krig,kung,lag,land,liberal,lokal,makt,marskalk,medborgare,medeltid,medlem,modern,monark,mynt,napoleon,nation,offentlig,officiell,olik,område,parlament,penning,period,petersburg,politik,princip,protest,provins,publicera,regel,regent,regering,regeringsform,representation,rike,riksdag,ryss,ryssland,rättighet,samband,samfund,sedel,sekel,senat,skandinavien,skapa,skilja,språk,stat,styre,styresman,ställning,stånd,stödja,stötta,swensk,system,territorium,tid,tidig,trakt,universitet,valuta,ämbetsman,århundrade,överenskommelse
dela,0.17156119644641876,0.22239477932453156,0.19850116968154907,0.15515948832035065,0.2320927381515503,0.24116215109825134,0.24708028137683868,0.35260215401649475,0.2743872404098511,0.27596142888069153,1.0,0.2277335822582245,0.3146854043006897,0.43187469244003296,0.36415088176727295,0.3692293167114258,0.22559475898742676,0.291950523853302,0.2752228081226349,0.14772507548332214,0.1687636524438858,0.17210811376571655,0.29204973578453064,0.2762058973312378,0.27419570088386536,0.39475178718566895,0.19543395936489105,0.42329901456832886,0.3558233082294464,0.1475813239812851,0.21526789665222168,0.06952404975891113,0.24713508784770966,0.37160924077033997,0.1142333522439003,0.39664769172668457,0.41530779004096985,0.4128280580043793,0.1947157233953476,0.12855230271816254,0.37825506925582886,0.26974058151245117,0.3889709413051605,0.24034366011619568,0.28552159667015076,0.3667861521244049,0.4013831913471222,0.1861400604248047,0.22123266756534576,0.2835424840450287,0.25981053709983826,0.28855952620506287,0.2594856917858124,0.28872740268707275,0.24597325921058655,0.21650172770023346,0.31917354464530945,0.2788957357406616,0.29190728068351746,0.25868815183639526,0.3371356129646301,0.34567388892173767,0.3887938857078552,0.14811056852340698,0.3211456537246704,0.20283569395542145,0.24513858556747437,0.20948880910873413,0.21228167414665222,0.2887094020843506,0.19078564643859863,0.3538113832473755,0.14040762186050415,0.15716642141342163,0.35734906792640686,0.17712464928627014,0.30197662115097046,0.3781556487083435,0.3753880560398102,0.3271072804927826,0.3355344235897064,0.35957062244415283,0.25646865367889404,0.22217223048210144,0.3895445168018341,0.2685612738132477,0.2269250899553299,0.24690288305282593,0.24320180714130402,0.28876176476478577,0.29860562086105347,0.4682685136795044,0.2964155972003937,0.18047556281089783,0.3484881818294525,0.2593935430049896,0.4405200779438019,0.3635961711406708,0.41020095348358154,0.20876900851726532,0.25473999977111816,0.39412441849708557,0.32007187604904175,0.23231390118598938,0.20417103171348572,0.20124143362045288,0.18195714056491852,0.2984189987182617,0.255228728055954,0.34690240025520325,0.16082072257995605,0.18335799872875214,0.1918695569038391,0.3411616086959839,0.3444478511810303,0.25783008337020874,0.3445674777030945,0.3399091064929962
delta,0.19866815209388733,0.22644366323947906,0.19692663848400116,0.17748546600341797,0.22650505602359772,0.22407202422618866,0.18866783380508423,0.25425925850868225,0.21007311344146729,0.2778184115886688,0.2277335822582245,0.9999999403953552,0.35898396372795105,0.39918452501296997,0.3042827844619751,0.25120505690574646,0.25055375695228577,0.25381049513816833,0.18089671432971954,0.07913246750831604,0.15346507728099823,0.05213058739900589,0.23240593075752258,0.19486644864082336,0.22836214303970337,0.31883445382118225,0.1273685097694397,0.3662843704223633,0.22184164822101593,0.13745622336864471,0.21627245843410492,0.16484715044498444,0.26779404282569885,0.17235372960567474,0.200971320271492,0.3582649230957031,0.31006550788879395,0.2867041528224945,0.19568224251270294,0.07618482410907745,0.29591307044029236,0.18706810474395752,0.27063652873039246,0.2335551679134369,0.2718890607357025,0.35402265191078186,0.3011309802532196,0.16192182898521423,0.15148210525512695,0.26862606406211853,0.23681633174419403,0.27882057428359985,0.12607638537883759,0.1699410229921341,0.15945518016815186,0.21424120664596558,0.3184935450553894,0.3464490473270416,0.22782324254512787,0.20141713321208954,0.15387403964996338,0.2523946166038513,0.22081950306892395,0.10260376334190369,0.24288475513458252,0.19313758611679077,0.15172900259494781,0.2002105712890625,0.23196043074131012,0.266466349363327,0.1969384104013443,0.31305646896362305,0.22350651025772095,0.19912460446357727,0.3223246932029724,0.16939842700958252,0.294679194688797,0.3457537293434143,0.33695653080940247,0.23063303530216217,0.3356410264968872,0.21816518902778625,0.25310468673706055,0.19740554690361023,0.30548885464668274,0.19880276918411255,0.17736050486564636,0.2525523602962494,0.1477459967136383,0.2502891421318054,0.17371760308742523,0.2520313560962677,0.2681633234024048,0.18541362881660461,0.35583487153053284,0.2504879832267761,0.3375295102596283,0.26505616307258606,0.23654194176197052,0.24752238392829895,0.08095797151327133,0.2577632665634155,0.2399427443742752,0.20144207775592804,0.13266098499298096,0.1711902618408203,0.21709562838077545,0.14753399789333344,0.23319847881793976,0.31125298142433167,0.18469534814357758,0.20279984176158905,0.13665378093719482,0.3054081201553345,0.33221104741096497,0.1856941282749176,0.27281299233436584,0.30279475450515747
ekonomi,0.512359082698822,0.43225938081741333,0.3090732991695404,0.23971807956695557,0.25128835439682007,0.43130847811698914,0.3421558141708374,0.495145320892334,0.2840406596660614,0.363928884267807,0.3146854043006897,0.35898396372795105,1.0,0.762100100517273,0.5970462560653687,0.3872775733470917,0.39695072174072266,0.45933085680007935,0.4450392425060272,0.35657763481140137,0.5761582851409912,0.27411216497421265,0.32859572768211365,0.24050259590148926,0.35836976766586304,0.6263176798820496,0.14853043854236603,0.5406632423400879,0.3396046459674835,0.34959521889686584,0.3704316318035126,0.2617489695549011,0.40184110403060913,0.36843279004096985,0.3705727756023407,0.7236073017120361,0.5535153150558472,0.5185109972953796,0.37165603041648865,0.42731091380119324,0.579555869102478,0.5006197094917297,0.5300803184509277,0.419916570186615,0.4431118071079254,0.5595062971115112,0.5138257741928101,0.5751150250434875,0.34172412753105164,0.4697714149951935,0.6589336395263672,0.4492951035499573,0.3392980396747589,0.3415375053882599,0.27153337001800537,0.3325212001800537,0.47761350870132446,0.59732985496521,0.42891186475753784,0.5946751832962036,0.35350772738456726,0.7178093194961548,0.5345369577407837,0.34086284041404724,0.3368707597255707,0.3524394631385803,0.44519156217575073,0.38366132974624634,0.35033029317855835,0.4455391764640808,0.4077474772930145,0.5162616968154907,0.38109877705574036,0.18928654491901398,0.5879288911819458,0.4191373586654663,0.5494207143783569,0.5426072478294373,0.6594148874282837,0.40494945645332336,0.4958205819129944,0.5047425627708435,0.4167312681674957,0.3169770836830139,0.571537971496582,0.44710999727249146,0.36097195744514465,0.39797693490982056,0.3468084931373596,0.4254551827907562,0.3566379249095917,0.5624082088470459,0.47897058725357056,0.20235514640808105,0.4924967885017395,0.4427517354488373,0.7052975296974182,0.5055180191993713,0.38525789976119995,0.4730584919452667,0.37252041697502136,0.5376451015472412,0.5304661393165588,0.3002433776855469,0.30314457416534424,0.3336784541606903,0.522925853729248,0.4817214012145996,0.4920482337474823,0.6571741104125977,0.2607775926589966,0.24771685898303986,0.3200867474079132,0.5861825346946716,0.4235210418701172,0.4374857544898987,0.5509036779403687,0.46388664841651917
ekonomisk,0.4455256164073944,0.4134824872016907,0.4067624807357788,0.33046504855155945,0.4184752404689789,0.47170132398605347,0.45674216747283936,0.5232099294662476,0.4436625838279724,0.3591553568840027,0.43187469244003296,0.39918452501296997,0.762100100517273,0.9999999403953552,0.7324110269546509,0.5750175714492798,0.44226813316345215,0.6093655228614807,0.43791815638542175,0.39618322253227234,0.4805915951728821,0.3185986876487732,0.48038366436958313,0.3091888725757599,0.4977402985095978,0.7569668292999268,0.3249574303627014,0.6033372282981873,0.3857976496219635,0.3956945836544037,0.4698459506034851,0.2890681326389313,0.47371673583984375,0.43831580877304077,0.3230518102645874,0.8363928198814392,0.7079676389694214,0.6995919942855835,0.3866516947746277,0.32269686460494995,0.6207282543182373,0.45473265647888184,0.6156402230262756,0.4724052846431732,0.49986597895622253,0.6774067878723145,0.5750229954719543,0.5843862295150757,0.3369198739528656,0.5096386075019836,0.7461856603622437,0.5713750123977661,0.3951900005340576,0.3982868194580078,0.3740088939666748,0.36528629064559937,0.6195347309112549,0.7322181463241577,0.5185633897781372,0.5441303253173828,0.4235653877258301,0.7487431168556213,0.4786060154438019,0.4007546007633209,0.46699780225753784,0.440828800201416,0.45742350816726685,0.41468602418899536,0.4245193302631378,0.5291062593460083,0.4936012923717499,0.6369141936302185,0.41185489296913147,0.33126986026763916,0.6722157001495361,0.31850188970565796,0.5575670599937439,0.6610143780708313,0.7756771445274353,0.47007155418395996,0.5955097675323486,0.5956479907035828,0.45446261763572693,0.35357728600502014,0.6770133376121521,0.4822697937488556,0.3686850965023041,0.4112975299358368,0.4172145128250122,0.49007612466812134,0.38563665747642517,0.6582483053207397,0.5008860230445862,0.33654728531837463,0.598691999912262,0.45495495200157166,0.7987675070762634,0.6616262197494507,0.5232471227645874,0.45438581705093384,0.45179638266563416,0.7383681535720825,0.5746176838874817,0.44461825489997864,0.35614562034606934,0.41326120495796204,0.5711632370948792,0.4563247859477997,0.5332196950912476,0.7719963788986206,0.3079298734664917,0.39924320578575134,0.32135021686553955,0.5906376838684082,0.6063353419303894,0.47783759236335754,0.55631422996521,0.6108818650245667
epok,0.4771466553211212,0.3826899230480194,0.35701024532318115,0.3047241270542145,0.430002897977829,0.46361711621284485,0.46718457341194153,0.5669867992401123,0.2969799041748047,0.38093966245651245,0.36415088176727295,0.3042827844619751,0.5970462560653687,0.7324110269546509,1.0,0.40431904792785645,0.5008538365364075,0.5319316387176514,0.3308100998401642,0.24303627014160156,0.3573286533355713,0.34164106845855713,0.4212310016155243,0.3827745318412781,0.4695429801940918,0.6909031271934509,0.30878424644470215,0.6597247123718262,0.33261629939079285,0.5202124714851379,0.3810708224773407,0.2714514136314392,0.5541954636573792,0.4469779431819916,0.3306284248828888,0.7065786123275757,0.6997171640396118,0.6539420485496521,0.41050800681114197,0.40102899074554443,0.6050201058387756,0.4123760163784027,0.5557481050491333,0.3897726535797119,0.35499945282936096,0.5536870360374451,0.6808432340621948,0.46538710594177246,0.43311700224876404,0.5308916568756104,0.527514636516571,0.6320077180862427,0.47842681407928467,0.3798510730266571,0.3882206976413727,0.3500494956970215,0.6887040734291077,0.6575884819030762,0.5559046864509583,0.5163282155990601,0.40839123725891113,0.6806637644767761,0.6010725498199463,0.3189608156681061,0.5855311751365662,0.42959508299827576,0.5427300333976746,0.4748847782611847,0.4401701092720032,0.5127449631690979,0.4416046440601349,0.5421562790870667,0.4021521210670471,0.2851722538471222,0.6940727829933167,0.23262861371040344,0.6002368927001953,0.6985170841217041,0.6570912003517151,0.46135228872299194,0.6089316606521606,0.5726193785667419,0.5399439930915833,0.4117661416530609,0.6465907096862793,0.5202710032463074,0.37954235076904297,0.3949885666370392,0.4423060715198517,0.5314714312553406,0.34013551473617554,0.663582444190979,0.5421187877655029,0.28933513164520264,0.6651495695114136,0.552967369556427,0.7292947173118591,0.6516562104225159,0.504994809627533,0.3237341046333313,0.4474940598011017,0.6164502501487732,0.5916100144386292,0.4477514922618866,0.3714528977870941,0.47881895303726196,0.3927711248397827,0.40077856183052063,0.5942613482475281,0.6742773056030273,0.3729308843612671,0.42598336935043335,0.3507610559463501,0.6253053545951843,0.5713221430778503,0.4959946572780609,0.5694401860237122,0.409297376871109
era,0.21197445690631866,0.21045257151126862,0.13522283732891083,0.23128531873226166,0.46080297231674194,0.3075253367424011,0.27855488657951355,0.22085903584957123,0.4983408451080322,0.25214844942092896,0.3692293167114258,0.25120505690574646,0.3872775733470917,0.5750175714492798,0.40431904792785645,1.0,0.2449275702238083,0.26370835304260254,0.24758599698543549,0.3531472980976105,0.18682081997394562,0.17283090949058533,0.224866583943367,0.2436414211988449,0.39349228143692017,0.4965929388999939,0.36331868171691895,0.39770305156707764,0.23387345671653748,0.23504304885864258,0.2598215341567993,0.18782494962215424,0.2063295692205429,0.27069708704948425,0.27284809947013855,0.4787250757217407,0.4346558749675751,0.4294241964817047,0.27016955614089966,0.15416133403778076,0.31761062145233154,0.18795590102672577,0.3272794485092163,0.18551693856716156,0.29441943764686584,0.4233302175998688,0.3955806493759155,0.20380957424640656,0.19821123778820038,0.27908360958099365,0.3807198107242584,0.25970879197120667,0.19032061100006104,0.3020560145378113,0.23698808252811432,0.2728458046913147,0.34497371315956116,0.41816139221191406,0.28714969754219055,0.325094997882843,0.2659637928009033,0.3898472487926483,0.24255450069904327,0.1720636636018753,0.3080454170703888,0.38050708174705505,0.24336868524551392,0.22307729721069336,0.24784433841705322,0.3042595684528351,0.1872665286064148,0.4287979304790497,0.21731898188591003,0.397737592458725,0.38970500230789185,0.2578633427619934,0.29850149154663086,0.2572909891605377,0.5202087163925171,0.22506050765514374,0.37196433544158936,0.37863293290138245,0.2706904113292694,0.17995291948318481,0.29085224866867065,0.23240835964679718,0.1981535404920578,0.24280908703804016,0.2258925884962082,0.2737279534339905,0.163188636302948,0.3713923990726471,0.22356641292572021,0.36620616912841797,0.33196181058883667,0.25097498297691345,0.44535204768180847,0.4010986089706421,0.3865552842617035,0.14217431843280792,0.23665446043014526,0.5112870931625366,0.3194059133529663,0.23463402688503265,0.1909831315279007,0.28827908635139465,0.3550543189048767,0.22206003963947296,0.16547316312789917,0.5044860243797302,0.1817065328359604,0.29068678617477417,0.2610752582550049,0.3495193421840668,0.5755627751350403,0.21037635207176208,0.22141484916210175,0.6502735614776611
europa,0.17705552279949188,0.24761521816253662,0.35205647349357605,0.21186354756355286,0.3184574246406555,0.37834784388542175,0.3760858178138733,0.39608731865882874,0.13834688067436218,0.20995503664016724,0.22559475898742676,0.25055375695228577,0.39695072174072266,0.44226813316345215,0.5008538365364075,0.2449275702238083,0.9999999403953552,0.4771491587162018,0.4205024242401123,0.10279370099306107,0.19495633244514465,0.2131870836019516,0.3612716794013977,0.40252822637557983,0.23000414669513702,0.5180150270462036,0.218908429145813,0.49663448333740234,0.2758461833000183,0.3636322021484375,0.2776552438735962,0.2580054700374603,0.4153851568698883,0.4147224724292755,0.22248175740242004,0.4573363959789276,0.4654035270214081,0.4804183542728424,0.39683082699775696,0.2693541347980499,0.5469106435775757,0.30530545115470886,0.3406347632408142,0.44380009174346924,0.30252960324287415,0.4317514896392822,0.4899740219116211,0.3350612223148346,0.4083433449268341,0.42330867052078247,0.2988564670085907,0.5281128287315369,0.4458758234977722,0.3027667701244354,0.2755403518676758,0.3292365074157715,0.5078136324882507,0.39152681827545166,0.5563461780548096,0.3431914746761322,0.3646034598350525,0.39210066199302673,0.4673447906970978,0.16929273307323456,0.5212178826332092,0.2793590724468231,0.4161691963672638,0.5032652616500854,0.24446004629135132,0.4195859730243683,0.30524495244026184,0.4261474609375,0.31597572565078735,0.21251605451107025,0.4446742832660675,0.3449832797050476,0.46310901641845703,0.4728817343711853,0.4279691278934479,0.5326240658760071,0.40085509419441223,0.3211823105812073,0.4869225323200226,0.3450653553009033,0.5129289627075195,0.2977307438850403,0.45206132531166077,0.30890822410583496,0.3559728264808655,0.5381837487220764,0.16727131605148315,0.513306736946106,0.3864520788192749,0.18526345491409302,0.4669722616672516,0.3905305564403534,0.5066391825675964,0.4565349817276001,0.3441309332847595,0.19173045456409454,0.4864443838596344,0.3507980704307556,0.3901335895061493,0.40253210067749023,0.24550068378448486,0.3627997040748596,0.2757469713687897,0.134405717253685,0.5065304636955261,0.4452345371246338,0.16527561843395233,0.2847824692726135,0.25561249256134033,0.5133175849914551,0.33579501509666443,0.4004800319671631,0.4436066448688507,0.26985985040664673
europeisk,0.2870996594429016,0.31901082396507263,0.23342831432819366,0.19583043456077576,0.26949870586395264,0.3224279284477234,0.3946688175201416,0.430952787399292,0.21559137105941772,0.2894664406776428,0.291950523853302,0.25381049513816833,0.45933085680007935,0.6093655228614807,0.5319316387176514,0.26370835304260254,0.4771491587162018,0.9999999403953552,0.31877484917640686,0.1964670568704605,0.34376630187034607,0.2868177890777588,0.32029780745506287,0.3494455814361572,0.2883944511413574,0.6691655516624451,0.2730620801448822,0.4994765818119049,0.39424657821655273,0.4523056745529175,0.3877914845943451,0.2749859094619751,0.4023174047470093,0.44771501421928406,0.2239351123571396,0.5300533175468445,0.5887421369552612,0.6030154228210449,0.5143666863441467,0.27730005979537964,0.6199687719345093,0.2575337290763855,0.3839511275291443,0.37484368681907654,0.27320653200149536,0.5884665846824646,0.49434807896614075,0.39938873052597046,0.3109295666217804,0.516511857509613,0.5193129777908325,0.5292574167251587,0.4248797595500946,0.28257429599761963,0.2508474588394165,0.3957422077655792,0.5830731391906738,0.6095746755599976,0.5988511443138123,0.38702747225761414,0.43337851762771606,0.5451217889785767,0.4458214342594147,0.2566005289554596,0.5045474171638489,0.33238154649734497,0.3920990526676178,0.49303489923477173,0.20231525599956512,0.4049569368362427,0.41742780804634094,0.5484898090362549,0.3327893614768982,0.24828346073627472,0.4939908981323242,0.3079942762851715,0.5046603083610535,0.5718293190002441,0.5564485788345337,0.5435716509819031,0.5400928258895874,0.41955462098121643,0.4473201632499695,0.3845551609992981,0.5262084007263184,0.36442598700523376,0.35258936882019043,0.2603102922439575,0.4839749038219452,0.4827185273170471,0.33846643567085266,0.5982541441917419,0.42581528425216675,0.22559241950511932,0.462024062871933,0.39531680941581726,0.6047462224960327,0.5927260518074036,0.45824530720710754,0.2972621023654938,0.4822207987308502,0.46207085251808167,0.5019493699073792,0.44137606024742126,0.2510468661785126,0.48089244961738586,0.33342406153678894,0.3059494197368622,0.5482158064842224,0.6086249351501465,0.26138144731521606,0.23837575316429138,0.29176411032676697,0.49334967136383057,0.4284708499908447,0.49137192964553833,0.46577733755111694,0.32754233479499817
finland,0.2436729371547699,0.348197340965271,0.24424566328525543,0.20624291896820068,0.12647698819637299,0.27959635853767395,0.18508978188037872,0.2917126715183258,0.10178522020578384,0.12251995503902435,0.2752228081226349,0.18089671432971954,0.4450392425060272,0.43791815638542175,0.3308100998401642,0.24758599698543549,0.4205024242401123,0.31877484917640686,1.0,0.13089078664779663,0.3602619171142578,0.14323920011520386,0.16787485778331757,0.18054091930389404,0.21658028662204742,0.38796085119247437,0.1734687089920044,0.2796211242675781,0.2766993045806885,0.13810290396213531,0.26296553015708923,0.2124103158712387,0.25500860810279846,0.20799706876277924,0.22073283791542053,0.38019850850105286,0.3020380139350891,0.3544884920120239,0.2700292766094208,0.24625511467456818,0.4388074576854706,0.3193330764770508,0.40280652046203613,0.3919132649898529,0.38663971424102783,0.31105735898017883,0.24618926644325256,0.28921833634376526,0.24919332563877106,0.3389066457748413,0.35684338212013245,0.2849503755569458,0.2909605801105499,0.23022787272930145,0.15326252579689026,0.38601917028427124,0.26842963695526123,0.3684496283531189,0.29353466629981995,0.3744003474712372,0.22570599615573883,0.4045596718788147,0.31958407163619995,0.1259007453918457,0.18253789842128754,0.046346187591552734,0.30134761333465576,0.25044676661491394,0.11798756569623947,0.3593495488166809,0.1739288717508316,0.3126105070114136,0.23135139048099518,0.13992570340633392,0.36097288131713867,0.49863699078559875,0.2217232584953308,0.25363999605178833,0.3762147128582001,0.31224411725997925,0.31541547179222107,0.2329328954219818,0.31365737318992615,0.11905492842197418,0.3401634097099304,0.13169574737548828,0.3477504253387451,0.3557155728340149,0.29508644342422485,0.39768752455711365,0.0980038121342659,0.34817740321159363,0.16264350712299347,0.08885068446397781,0.3303917348384857,0.2565607726573944,0.41650232672691345,0.3004796802997589,0.35778626799583435,0.2806476950645447,0.3270733058452606,0.269565612077713,0.23273296654224396,0.25229233503341675,0.20054179430007935,0.20759637653827667,0.2832012474536896,0.18299150466918945,0.3072776794433594,0.3740421235561371,0.2096623033285141,0.22269733250141144,0.24747739732265472,0.4007664918899536,0.24608132243156433,0.3236105144023895,0.3571566045284271,0.22862474620342255
finne,0.16902679204940796,0.1628715991973877,0.13052910566329956,0.12755897641181946,0.09355968236923218,0.13197295367717743,0.1372581124305725,0.20183414220809937,0.3501751720905304,0.15285325050354004,0.14772507548332214,0.07913246750831604,0.35657763481140137,0.39618322253227234,0.24303627014160156,0.3531472980976105,0.10279370099306107,0.1964670568704605,0.13089078664779663,1.0,0.34134331345558167,0.08551283180713654,0.1870926171541214,0.12380605190992355,0.13280731439590454,0.26164186000823975,0.1325506716966629,0.14325036108493805,0.10886697471141815,0.18174771964550018,0.1076713278889656,0.03927862271666527,0.11751510947942734,0.18998801708221436,0.09541448950767517,0.3554060757160187,0.23943790793418884,0.19969210028648376,0.18234308063983917,0.09453549981117249,0.1362348198890686,0.2051887959241867,0.1953117996454239,0.19066987931728363,0.19905994832515717,0.27797070145606995,0.19769367575645447,0.31757381558418274,0.01933232881128788,0.1120893806219101,0.4142078161239624,0.07765190303325653,0.07455340027809143,0.15459544956684113,0.13929665088653564,0.14882107079029083,0.2060873657464981,0.25040003657341003,0.08246014267206192,0.1954445242881775,0.11528559029102325,0.270347535610199,0.16932432353496552,0.4359061121940613,0.08414620906114578,0.10274755954742432,0.0584120936691761,0.06296392530202866,0.14942318201065063,0.14708778262138367,0.2573246657848358,0.2273949235677719,0.11087550967931747,0.06850870698690414,0.2436513751745224,0.1342005729675293,0.15341012179851532,0.2029048055410385,0.30368950963020325,0.11258863657712936,0.12543173134326935,0.29193323850631714,0.0791919007897377,0.12104777246713638,0.09764549136161804,0.11127568781375885,0.1593935638666153,0.1542905867099762,0.2087654024362564,0.11184785515069962,0.11634907126426697,0.19925595819950104,0.17167825996875763,0.13821232318878174,0.21692831814289093,0.03474677354097366,0.3572457432746887,0.29452961683273315,0.27004507184028625,0.15030373632907867,0.12545423209667206,0.45760810375213623,0.17503146827220917,0.1640089750289917,0.1555027812719345,0.2254682183265686,0.31976836919784546,0.30733466148376465,0.05716007575392723,0.332303524017334,0.1831383854150772,0.13146966695785522,0.1351466029882431,0.18737861514091492,0.19183127582073212,0.11997251212596893,0.2677828371524811,0.2668047845363617
