,aika,ala,alamainen,alku,entinen,eri,etu,euroopan,hallitus,herttua,hetki,historia,hyöty,ihminen,jakaa,julkaista,julkinen,jäsen,kannattaa,kansa,kansallinen,kartta,keisari,kenraali,keski-,keskustella,kieli,kirjoitus,kotimaan,koulu,kruunu,kuningas,kunta,kysymys,laatu,laki,lehti,luku,luonto,maakunta,muuttaa,napoleon,oikeus,osa,perustaa,pietari,puhe,puolustaa,päätös,raha,ruotsalainen,ruotsi,sanomalehti,senaatti,suojella,suomi,synnyttää,syntyä,sääntö,sääty,tiede,tuottaa,vanha,yhdistää,yhteys,yleinen,lääni,nyky,oikeudet,raja,rauha,sota,suomalainen,valta,voima
päätös,0.029085930436849594,0.2056622952222824,0.24044349789619446,0.22375118732452393,0.2501780390739441,0.06829922646284103,0.1588917225599289,-0.15421085059642792,0.13310343027114868,0.19922122359275818,0.05514995753765106,0.09375975281000137,0.19175416231155396,0.03941889479756355,-0.1751120388507843,-0.010714458301663399,0.19016936421394348,0.18949075043201447,-0.11530406773090363,-0.01866026408970356,0.11671483516693115,0.1299709528684616,0.1552591472864151,0.21942439675331116,0.08710221946239471,0.23063167929649353,-0.021956857293844223,0.2905844748020172,-0.030135061591863632,0.21750591695308685,-0.01267329603433609,0.15759879350662231,0.22079479694366455,0.3828587830066681,0.17812500894069672,0.2986896336078644,0.08303648233413696,0.10773174464702606,0.046052075922489166,0.02999303862452507,-0.02257334440946579,0.22556139528751373,0.3867659270763397,0.19470921158790588,-0.016198502853512764,0.21813054382801056,0.2960873544216156,0.07300164550542831,1.0,0.024601975455880165,0.12979653477668762,-0.0209539532661438,0.12849393486976624,0.23843546211719513,-0.01799795590341091,-0.01300795003771782,-0.11730857193470001,-0.03727983310818672,0.40121516585350037,0.2640984356403351,0.16071201860904694,-0.09753502160310745,0.1043129488825798,0.0347842201590538,0.15117476880550385,0.16204401850700378,0.20184291899204254,-0.16050539910793304,0.07249220460653305,0.189601868391037,0.11975622922182083,0.035634905099868774,0.0701114758849144,0.1508404016494751,0.17137856781482697
raha,0.26994383335113525,0.049451567232608795,-0.015691855922341347,0.07761836796998978,0.11120565980672836,0.1779535710811615,0.399703711271286,0.1484457105398178,0.2841326892375946,-0.03128977119922638,0.16638851165771484,0.03370858356356621,0.3651914596557617,0.25759953260421753,0.36318081617355347,0.00039047247264534235,0.13093234598636627,0.050383541733026505,0.2919985353946686,0.19097791612148285,0.30669328570365906,0.28682342171669006,-0.11140840500593185,-0.19461853802204132,-0.027765020728111267,0.1271277815103531,0.14843867719173431,0.09174492955207825,0.10655143857002258,0.30247777700424194,0.5120347738265991,0.03223324567079544,0.2555709481239319,0.3189551830291748,0.3219623267650604,0.3673672378063202,0.2859455943107605,0.26169922947883606,0.2788068950176239,0.4056881070137024,0.1104707270860672,-0.024586668238043785,0.2909882068634033,0.19151125848293304,0.088827945291996,-0.21574129164218903,0.1543140411376953,-0.03952024504542351,0.024601975455880165,1.0,0.08238973468542099,0.19442543387413025,0.17656216025352478,0.09081142395734787,0.09632814675569534,0.0773467868566513,0.21089187264442444,0.0715048685669899,0.42524635791778564,0.29301774501800537,0.15753909945487976,0.3872266709804535,0.03702837973833084,0.09369053691625595,0.44367173314094543,0.34183812141418457,0.14581184089183807,-0.09745532274246216,0.21812020242214203,0.026150045916438103,0.16688145697116852,0.1513664871454239,0.1596917361021042,0.18716369569301605,0.29152733087539673
ruotsalainen,0.041856225579977036,0.049126435071229935,0.4674932360649109,0.28050723671913147,0.4511289596557617,0.11014119535684586,-0.01685274951159954,0.19878940284252167,0.05890175700187683,0.31199389696121216,0.09236188232898712,0.3536666929721832,0.030522963032126427,-0.012623042799532413,-0.0664975568652153,0.08446311205625534,0.38972991704940796,0.4584583640098572,-0.03543313965201378,0.12959735095500946,0.27673429250717163,0.476112961769104,0.08460040390491486,0.1046334058046341,-0.05002555251121521,-0.10402057319879532,0.30661144852638245,0.6484725475311279,0.005320659838616848,0.33331817388534546,-0.017975205555558205,0.28347116708755493,0.3386003077030182,0.33886775374412537,0.0904935970902443,0.31369999051094055,0.5549376010894775,0.019161975011229515,-0.1186312660574913,0.2255900353193283,-0.10912754386663437,0.20314431190490723,0.07691371440887451,0.0932263657450676,0.1276364028453827,0.4424300789833069,0.49554863572120667,-0.0004002393689006567,0.12979653477668762,0.08238973468542099,1.0,0.2911887466907501,0.6735077500343323,0.12964089214801788,-0.27664506435394287,0.5400865077972412,-0.10671136528253555,0.08372004330158234,0.30055299401283264,0.31517958641052246,0.4040514826774597,-0.10330010205507278,0.295305073261261,0.017611976712942123,0.2789510488510132,0.25344136357307434,0.30274733901023865,-0.025208931416273117,0.03510904312133789,0.03495737910270691,0.06361802667379379,-0.01445486769080162,0.6744925379753113,0.11508346349000931,0.014311999082565308
ruotsi,0.12094249576330185,0.1255955696105957,0.41701868176460266,0.1900365799665451,0.1876603364944458,0.15978382527828217,0.22759246826171875,0.5647397637367249,0.4526846706867218,0.3248119652271271,-0.06049804762005806,0.31419649720191956,0.14694015681743622,-0.09553340077400208,9.680376388132572e-05,0.04265132546424866,0.19894935190677643,0.13843010365962982,0.1750909388065338,0.4559834897518158,0.4214572608470917,0.32130494713783264,0.3040348291397095,0.2402653843164444,0.33429011702537537,0.037040989845991135,0.5640555620193481,0.3147691488265991,0.28307098150253296,0.16088074445724487,0.256397008895874,0.3184724450111389,0.22399398684501648,0.08609640598297119,0.18178348243236542,0.44225645065307617,0.17110906541347504,0.15342330932617188,0.26272568106651306,0.5192962884902954,0.10634937882423401,0.4509756565093994,0.13796837627887726,-0.012785042636096478,0.30739590525627136,0.05529111251235008,0.35900160670280457,0.2618943154811859,-0.0209539532661438,0.19442543387413025,0.2911887466907501,1.0,0.35620495676994324,0.2674751281738281,0.19314512610435486,0.5057778358459473,0.09036771208047867,0.2115238904953003,0.40063396096229553,0.44157445430755615,0.4551883637905121,0.045574821531772614,0.03478045016527176,0.23575469851493835,0.5326954126358032,0.5033596158027649,0.2023996263742447,0.2104296237230301,0.32873183488845825,0.38958898186683655,0.364643394947052,0.5064600706100464,0.31788864731788635,0.5714694261550903,0.29046639800071716
sanomalehti,0.01611696556210518,0.0009401836432516575,0.41019412875175476,0.27684617042541504,0.2313126176595688,0.04186893254518509,0.10672813653945923,0.18543532490730286,0.3266358971595764,0.2880363464355469,0.026539506390690804,0.34781238436698914,0.08649326860904694,-0.004095308482646942,-0.03920738399028778,0.2518473267555237,0.41819921135902405,0.23855291306972504,-0.0033381092362105846,0.1629769504070282,0.2654382586479187,0.4319327771663666,0.22195856273174286,0.23451271653175354,0.060905396938323975,0.058305710554122925,0.19453461468219757,0.6543435454368591,0.22007915377616882,0.17782209813594818,0.01989787444472313,0.31638216972351074,0.2781040370464325,0.34605872631073,0.028649939224123955,0.31196337938308716,0.6954813599586487,0.08728178590536118,-0.06880394369363785,0.3060436546802521,-0.048736222088336945,0.38827380537986755,0.11573037505149841,0.04775785282254219,0.1427001804113388,0.17767447233200073,0.4397852420806885,0.1539348065853119,0.12849393486976624,0.17656216025352478,0.6735077500343323,0.35620495676994324,1.0,0.2594013810157776,-0.09684816002845764,0.5682063102722168,0.011436759494245052,0.04907141625881195,0.4929077625274658,0.20651260018348694,0.35806429386138916,0.11381689459085464,0.11559942364692688,0.048126328736543655,0.3758539855480194,0.36409085988998413,0.2581757605075836,0.014377928338944912,0.002633872674778104,0.1303309053182602,0.20476257801055908,0.2074854075908661,0.48200520873069763,0.25036028027534485,0.04555801302194595
senaatti,-0.037255313247442245,0.2045009583234787,0.46161118149757385,0.043313901871442795,0.3191802203655243,0.03216603025794029,-0.03144242241978645,0.0448644682765007,0.5483615398406982,0.1958642154932022,-0.11196373403072357,0.3029097616672516,0.04420936852693558,-0.15925446152687073,0.09030541777610779,0.16845329105854034,0.23246553540229797,0.31049540638923645,-0.22252623736858368,0.18628056347370148,0.12295451760292053,0.21628093719482422,0.4075752794742584,0.31523850560188293,0.1407536417245865,0.05354257673025131,0.1427602767944336,0.1908450424671173,0.08292117714881897,0.07794787734746933,0.3877917230129242,0.244917094707489,0.38712379336357117,0.12076118588447571,-0.10472212731838226,0.2703123688697815,0.06963673233985901,0.08446201682090759,-0.02866455353796482,0.17828287184238434,-0.02671605534851551,0.3528285622596741,0.3762008547782898,0.04568948969244957,0.09756577759981155,0.03856518119573593,0.052392054349184036,0.013668432831764221,0.23843546211719513,0.09081142395734787,0.12964089214801788,0.2674751281738281,0.2594013810157776,1.0,-0.1436295360326767,0.19029879570007324,-0.22353865206241608,-0.2029506266117096,0.4648072123527527,0.17000997066497803,0.4272034168243408,-0.012803307734429836,-0.2339051365852356,-0.022564450278878212,0.28516969084739685,0.19695918262004852,0.31078436970710754,-0.025570321828126907,0.32509860396385193,0.09482966363430023,0.11299987137317657,0.1756695806980133,0.08429257571697235,0.2816295623779297,-0.08423522859811783
suojella,0.04294350743293762,-0.025863828137516975,-0.0019631441682577133,-0.12324191629886627,-0.25670215487480164,0.13621389865875244,0.31092140078544617,0.21699516475200653,0.32884275913238525,0.1595447063446045,0.06760834902524948,-0.0108622582629323,0.13679419457912445,0.3572811782360077,0.29580724239349365,0.13869886100292206,-0.16894271969795227,0.012232858687639236,0.49173715710639954,0.34757936000823975,0.2922962009906769,-0.1208437830209732,0.1752050369977951,0.08054402470588684,-0.0133355762809515,0.31187301874160767,0.1411253809928894,-0.23055580258369446,0.21440890431404114,-0.08272712677717209,0.17938636243343353,0.16780288517475128,0.1422978639602661,-0.06070845201611519,0.1890195906162262,0.20176823437213898,-0.21168586611747742,-0.11430326104164124,0.3472406566143036,0.28910520672798157,0.5012723803520203,0.2624107897281647,0.0976545587182045,-0.0383547767996788,0.45682254433631897,-0.1417250782251358,0.04848427325487137,0.6769710779190063,-0.01799795590341091,0.09632814675569534,-0.27664506435394287,0.19314512610435486,-0.09684816002845764,-0.1436295360326767,0.9999999403953552,-0.08890441060066223,0.4973715841770172,0.445919007062912,0.11339584738016129,0.20742465555667877,0.12208382040262222,0.39478835463523865,-0.03201694414019585,0.42338794469833374,0.2296604961156845,0.12170425802469254,-0.1864052712917328,-0.10242407768964767,0.10454943776130676,0.16354520618915558,0.21062439680099487,0.20674198865890503,-0.04766412451863289,0.3387463390827179,0.33197179436683655
suomi,0.17162072658538818,-0.01250147819519043,0.25962236523628235,0.36981841921806335,0.16788625717163086,-0.042553383857011795,0.0738406702876091,0.33125919103622437,0.1669742465019226,0.1896124631166458,0.1861313134431839,0.4103389084339142,0.06509167701005936,0.09504639357328415,-0.09567123651504517,0.16723746061325073,0.2597629129886627,0.1204179972410202,0.1370183527469635,0.31440043449401855,0.3217328190803528,0.3703461289405823,0.1662641167640686,0.07537581026554108,0.012583518400788307,-0.12646114826202393,0.5165060758590698,0.5227165222167969,0.1884337067604065,0.15282878279685974,-0.05374337360262871,0.2769955098628998,0.22083623707294464,0.28713250160217285,0.04006768390536308,0.3139742910861969,0.4736759066581726,0.2167971283197403,0.22028490900993347,0.22017797827720642,-0.08574207872152328,0.2745284140110016,-0.005786317866295576,0.025491775944828987,0.018255019560456276,0.12268920242786407,0.4688042998313904,0.09994455426931381,-0.01300795003771782,0.0773467868566513,0.5400865077972412,0.5057778358459473,0.5682063102722168,0.19029879570007324,-0.08890441060066223,1.0,0.019411830231547356,0.23683804273605347,0.2332686334848404,0.21874046325683594,0.31070423126220703,0.02948269061744213,0.13863152265548706,-0.023399412631988525,0.26294174790382385,0.378170371055603,0.15375690162181854,0.025103772059082985,0.02123916707932949,0.12369390577077866,0.24230441451072693,0.2046840935945511,0.6251596212387085,0.14992088079452515,0.08731845766305923
synnyttää,0.14861291646957397,-0.03943997249007225,-0.14552494883537292,0.1217992827296257,-0.21472765505313873,0.1935167908668518,0.4020730257034302,0.34215667843818665,-0.031079750508069992,-0.23009927570819855,0.2260323464870453,0.1605050265789032,0.3625723421573639,0.5085020661354065,0.3040570914745331,0.1820850521326065,0.052737120538949966,0.008379388600587845,0.6827688217163086,0.31612712144851685,0.48275837302207947,0.08899355679750443,-0.17109675705432892,-0.31635430455207825,0.028442826122045517,0.09019745141267776,0.3132425844669342,-0.06638281047344208,0.3824920654296875,0.06096218153834343,0.011269689537584782,-0.1617920696735382,0.08852706104516983,0.03645443543791771,0.4324164092540741,0.23673425614833832,0.05030859261751175,0.035985950380563736,0.5263534784317017,0.29956579208374023,0.3738268315792084,-0.09478531032800674,0.011949817650020123,0.0017889851005747914,0.4868409335613251,-0.2941782772541046,0.14132671058177948,0.4493313729763031,-0.11730857193470001,0.21089187264442444,-0.10671136528253555,0.09036771208047867,0.011436759494245052,-0.22353865206241608,0.4973715841770172,0.019411830231547356,1.0,0.49586451053619385,0.20690038800239563,0.3099798858165741,0.32370781898498535,0.7042824625968933,0.03370516374707222,0.3676621615886688,0.34762898087501526,0.32663002610206604,-0.21866387128829956,0.01005454920232296,-0.013804093934595585,0.04001060500741005,0.10994298756122589,-0.022827770560979843,0.13141348958015442,0.20454373955726624,0.4082747995853424
syntyä,0.19893167912960052,-0.04666158929467201,-0.12813201546669006,0.2004827857017517,-0.29154178500175476,0.17928315699100494,0.31861671805381775,0.3780786991119385,0.017346752807497978,-0.1280832290649414,0.14203110337257385,0.14042498171329498,0.2666752338409424,0.37816333770751953,0.15690092742443085,0.3335518538951874,-0.010057970881462097,-0.04968157410621643,0.5278093218803406,0.3618076741695404,0.3998480439186096,0.018507905304431915,-0.1160726547241211,-0.2798570692539215,-0.08717246353626251,0.12809111177921295,0.40827110409736633,0.0892103761434555,0.255362331867218,0.12362222373485565,-0.038794368505477905,-0.0384502075612545,0.18035663664340973,0.17778174579143524,0.3011542558670044,0.30207815766334534,0.1353457123041153,0.016381695866584778,0.42962419986724854,0.2635166645050049,0.4129079580307007,-0.013031506910920143,-0.05966053530573845,0.05838732793927193,0.36109668016433716,-0.23747307062149048,0.28514620661735535,0.402553528547287,-0.03727983310818672,0.0715048685669899,0.08372004330158234,0.2115238904953003,0.04907141625881195,-0.2029506266117096,0.445919007062912,0.23683804273605347,0.49586451053619385,1.0,0.12310051172971725,0.3196573257446289,0.15574607253074646,0.35960233211517334,0.1048629879951477,0.3023768961429596,0.26271960139274597,0.34257185459136963,-0.1661432832479477,0.004305720329284668,0.02494463138282299,0.05784275010228157,0.08257505297660828,-0.026904288679361343,0.36930790543556213,0.2097008377313614,0.29347142577171326
sääntö,0.15058280527591705,0.1602819859981537,0.3153212070465088,0.1738881915807724,0.17876848578453064,0.21756766736507416,0.3987417221069336,0.2111811488866806,0.4697396457195282,0.1661447137594223,0.1253887265920639,0.25242793560028076,0.3287629187107086,0.06570016592741013,0.21691468358039856,0.22252923250198364,0.5336424112319946,0.29974427819252014,0.1940063089132309,0.18149642646312714,0.48717987537384033,0.370045930147171,0.23584884405136108,0.1766042411327362,0.11945120990276337,0.24800583720207214,0.21343795955181122,0.5240421891212463,0.23335960507392883,0.47013571858406067,0.31059786677360535,0.20119480788707733,0.5131639838218689,0.4886527359485626,0.2853403389453888,0.6570281982421875,0.3094128370285034,0.24756787717342377,0.10978565365076065,0.48880311846733093,0.20743760466575623,0.3109114170074463,0.5413330793380737,0.04128842055797577,0.41831448674201965,-0.04200926423072815,0.4552379250526428,0.24896539747714996,0.40121516585350037,0.42524635791778564,0.30055299401283264,0.40063396096229553,0.4929077625274658,0.4648072123527527,0.11339584738016129,0.2332686334848404,0.20690038800239563,0.12310051172971725,1.0,0.4058687686920166,0.5642797350883484,0.30017420649528503,-0.009404037147760391,0.24585041403770447,0.5918008685112,0.5902330279350281,0.26527586579322815,-0.04820513352751732,0.2641112804412842,0.2632655203342438,0.3219703733921051,0.31736376881599426,0.2720968425273895,0.5192406177520752,0.28351378440856934
sääty,0.04513842239975929,0.29826319217681885,0.38508743047714233,0.11976760625839233,0.24062973260879517,0.3021588623523712,0.34799444675445557,0.4343787729740143,0.26136016845703125,0.13925562798976898,0.03972029313445091,0.2859645485877991,0.35928720235824585,0.30379849672317505,0.09649137407541275,0.048027440905570984,0.2816374897956848,0.34605100750923157,0.269526869058609,0.5399662852287292,0.4831179082393646,0.2332695573568344,0.021180834621191025,-0.07234907150268555,0.16965630650520325,0.2499649077653885,0.5209432244300842,0.2481796145439148,0.36969754099845886,0.4190123379230499,0.2862100601196289,0.20060421526432037,0.39861083030700684,0.29467156529426575,0.37739890813827515,0.5525245666503906,0.10670766234397888,0.15004587173461914,0.3009127974510193,0.5135931372642517,0.18228000402450562,0.1257939338684082,0.2948950231075287,0.238559752702713,0.35009363293647766,0.03809820115566254,0.36983567476272583,0.2977590262889862,0.2640984356403351,0.29301774501800537,0.31517958641052246,0.44157445430755615,0.20651260018348694,0.17000997066497803,0.20742465555667877,0.21874046325683594,0.3099798858165741,0.3196573257446289,0.4058687686920166,1.0,0.5220714211463928,0.18155205249786377,0.01575166918337345,0.36763739585876465,0.46761512756347656,0.48683854937553406,0.24408172070980072,0.05844008922576904,0.2819133698940277,0.2132822424173355,0.14042818546295166,0.11033619195222855,0.44418683648109436,0.32491251826286316,0.2725578844547272
tiede,-0.028985368087887764,0.1976979374885559,0.38875308632850647,0.18314282596111298,0.16994643211364746,0.21816109120845795,0.19418862462043762,0.38349902629852295,0.30951422452926636,0.16095538437366486,-0.056658051908016205,0.3649800419807434,0.25959399342536926,0.0700293555855751,0.19207750260829926,0.21496300399303436,0.3410383462905884,0.5299330353736877,0.22351568937301636,0.28667593002319336,0.4075901210308075,0.461593359708786,0.14000901579856873,0.11505037546157837,0.2595459520816803,0.11764010787010193,0.37492603063583374,0.4343416094779968,0.3599729537963867,0.31234386563301086,0.1983688622713089,0.1002175509929657,0.468820720911026,0.18870939314365387,0.27356451749801636,0.4367728531360626,0.16493339836597443,0.10277450084686279,0.20125623047351837,0.48548752069473267,0.10905790328979492,0.21313641965389252,0.22168317437171936,0.021875280886888504,0.462384968996048,0.04455005005002022,0.33366599678993225,0.2867041826248169,0.16071201860904694,0.15753909945487976,0.4040514826774597,0.4551883637905121,0.35806429386138916,0.4272034168243408,0.12208382040262222,0.31070423126220703,0.32370781898498535,0.15574607253074646,0.5642797350883484,0.5220714211463928,0.9999999403953552,0.20552664995193481,-0.14680160582065582,0.32809099555015564,0.5369130373001099,0.40031832456588745,0.3589419424533844,0.10520757734775543,0.4008885324001312,0.25064921379089355,0.10899310559034348,0.0854593813419342,0.3130389451980591,0.4005391299724579,0.25756165385246277
tuottaa,0.12510333955287933,0.023161618039011955,0.005338020622730255,0.11858168989419937,-0.16499406099319458,0.0526331402361393,0.3787868022918701,0.2041870355606079,0.14884895086288452,-0.21975119411945343,0.17678214609622955,0.20519885420799255,0.33291685581207275,0.38179609179496765,0.3992694914340973,0.23658090829849243,0.07948929071426392,-0.022014647722244263,0.6345719695091248,0.2240322083234787,0.41616833209991455,0.14603199064731598,-0.10347802937030792,-0.26436588168144226,0.08801248669624329,0.09085720777511597,0.2722501754760742,-0.05997218191623688,0.38238492608070374,0.002398771932348609,0.2555040419101715,-0.08534062653779984,0.08021315932273865,0.12446188181638718,0.37179192900657654,0.20139408111572266,0.08877967298030853,-0.030160557478666306,0.42808952927589417,0.25641104578971863,0.3849726915359497,-0.034303635358810425,0.05562256649136543,-0.04780591279268265,0.42119404673576355,-0.2863354980945587,0.11042499542236328,0.3369327485561371,-0.09753502160310745,0.3872266709804535,-0.10330010205507278,0.045574821531772614,0.11381689459085464,-0.012803307734429836,0.39478835463523865,0.02948269061744213,0.7042824625968933,0.35960233211517334,0.30017420649528503,0.18155205249786377,0.20552664995193481,1.0,-0.11194830387830734,0.32676056027412415,0.31812986731529236,0.29541072249412537,-0.16820979118347168,0.025523895397782326,0.04560406878590584,-0.019070593640208244,0.20138919353485107,-0.020952198654413223,0.07938764989376068,0.11444997787475586,0.24455739557743073
vanha,0.2964091897010803,0.07334514707326889,0.08966720849275589,0.1779986470937729,0.30369043350219727,-0.1536853313446045,0.02656945027410984,-0.16311879456043243,-0.12896758317947388,0.3104289770126343,0.3388954699039459,-0.023357773199677467,0.026894845068454742,0.24561581015586853,-0.22629700601100922,-0.10954917222261429,0.031168675050139427,0.0863257572054863,-0.0414089635014534,0.08718256652355194,0.18319371342658997,-0.06664559990167618,0.07624581456184387,0.09296431392431259,-0.18550696969032288,-0.08853400498628616,0.04585894197225571,0.16353493928909302,-0.2434779703617096,0.07587362825870514,-0.12257473170757294,0.21854589879512787,0.018868030980229378,0.14610952138900757,0.09812656044960022,0.07384725660085678,0.11700524389743805,-0.02184648998081684,0.09573379158973694,0.018289024010300636,-0.14476270973682404,0.07128850370645523,0.00886557251214981,0.06729752570390701,-0.12993453443050385,0.4242594838142395,0.3212864398956299,-0.09911002963781357,0.1043129488825798,0.03702837973833084,0.295305073261261,0.03478045016527176,0.11559942364692688,-0.2339051365852356,-0.03201694414019585,0.13863152265548706,0.03370516374707222,0.1048629879951477,-0.009404037147760391,0.01575166918337345,-0.14680160582065582,-0.11194830387830734,0.9999999403953552,-0.14904338121414185,0.07030241191387177,0.06488388776779175,-0.1534721851348877,-0.2026888132095337,-0.3035433292388916,-0.00010321009904146194,0.11866827309131622,0.10536497831344604,0.2907135784626007,0.2646915912628174,0.4653097689151764
yhdistää,-0.09423422068357468,0.23505738377571106,0.19041003286838531,-0.03414316102862358,-0.12308283150196075,0.3714798390865326,0.21914294362068176,0.5491974353790283,0.16928182542324066,0.06025613844394684,-0.0075475117191672325,0.05460852012038231,0.07251277565956116,0.05884198099374771,0.38137370347976685,0.1374654769897461,0.15619231760501862,0.20444466173648834,0.34976211190223694,0.24456095695495605,0.19967608153820038,0.2322695255279541,-0.008194594644010067,0.009461065754294395,0.24441054463386536,0.3783983886241913,0.17862224578857422,0.006153928115963936,0.3971695601940155,0.13658666610717773,0.14073288440704346,-0.02987801469862461,0.25586608052253723,-0.018901925534009933,0.21122968196868896,0.09631337225437164,-0.0010929901618510485,0.009566066786646843,0.13301411271095276,0.4105280339717865,0.5557879209518433,0.11179424822330475,-0.01622135564684868,0.06457402557134628,0.5104723572731018,-0.05863121896982193,0.1478945016860962,0.3362445533275604,0.0347842201590538,0.09369053691625595,0.017611976712942123,0.23575469851493835,0.048126328736543655,-0.022564450278878212,0.42338794469833374,-0.023399412631988525,0.3676621615886688,0.3023768961429596,0.24585041403770447,0.36763739585876465,0.32809099555015564,0.32676056027412415,-0.14904338121414185,1.0,0.4110572636127472,0.2106277495622635,0.24887923896312714,0.013402080163359642,0.31189101934432983,0.3884645998477936,0.07800176739692688,0.10742692649364471,0.040460750460624695,0.30058619379997253,0.09822025150060654
yhteys,0.2273523360490799,0.1290179193019867,0.3271733820438385,0.3243257701396942,0.2713753283023834,0.305368572473526,0.42880621552467346,0.5097814202308655,0.43733248114585876,0.21796466410160065,0.14802324771881104,0.22358226776123047,0.3902624249458313,0.14125367999076843,0.18455472588539124,0.03458494693040848,0.4505893290042877,0.2857303023338318,0.21990938484668732,0.3775516748428345,0.6530803442001343,0.41579005122184753,0.12510065734386444,0.1142449676990509,0.20997823774814606,0.27148017287254333,0.32856684923171997,0.34723418951034546,0.3522946536540985,0.39838340878486633,0.355288565158844,0.14093543589115143,0.4534732699394226,0.30205652117729187,0.3778899013996124,0.4788146913051605,0.2494305968284607,0.2232314944267273,0.32985740900039673,0.5759296417236328,0.26525038480758667,0.2812559902667999,0.3336496353149414,0.10369805991649628,0.4349590539932251,-0.06929974257946014,0.3620293438434601,0.22885853052139282,0.15117476880550385,0.44367173314094543,0.2789510488510132,0.5326954126358032,0.3758539855480194,0.28516969084739685,0.2296604961156845,0.26294174790382385,0.34762898087501526,0.26271960139274597,0.5918008685112,0.46761512756347656,0.5369130373001099,0.31812986731529236,0.07030241191387177,0.4110572636127472,0.9999999403953552,0.6800376176834106,0.23348288238048553,0.14418257772922516,0.30565279722213745,0.381211519241333,0.4298804700374603,0.3805084526538849,0.3697667121887207,0.4969729781150818,0.43973347544670105
yleinen,0.3599555194377899,0.054360996931791306,0.170469731092453,0.45319467782974243,0.17964842915534973,0.18466313183307648,0.570796012878418,0.5126614570617676,0.28295865654945374,0.07995440065860748,0.28413546085357666,0.3025413453578949,0.5405852794647217,0.14112049341201782,-0.0493902787566185,-0.005771447438746691,0.5001474022865295,0.054623402655124664,0.26169878244400024,0.39743179082870483,0.7233477830886841,0.3329041600227356,0.178192138671875,0.0298291202634573,0.2393156886100769,0.050095755606889725,0.47171536087989807,0.35310372710227966,0.20803017914295197,0.3970929980278015,0.11261413991451263,0.08327829837799072,0.41707348823547363,0.43001022934913635,0.4331570565700531,0.5436981320381165,0.34078678488731384,0.33818086981773376,0.477901428937912,0.5528997778892517,0.10434101521968842,0.2659187316894531,0.17142394185066223,0.14139169454574585,0.25080153346061707,-0.15111321210861206,0.5011150240898132,0.13241682946681976,0.16204401850700378,0.34183812141418457,0.25344136357307434,0.5033596158027649,0.36409085988998413,0.19695918262004852,0.12170425802469254,0.378170371055603,0.32663002610206604,0.34257185459136963,0.5902330279350281,0.48683854937553406,0.40031832456588745,0.29541072249412537,0.06488388776779175,0.2106277495622635,0.6800376176834106,1.0,0.06506524235010147,0.18953992426395416,0.18506038188934326,0.35930946469306946,0.5279819965362549,0.3534252941608429,0.3909563720226288,0.3248879313468933,0.4280087947845459
lääni,-0.17176851630210876,0.5389312505722046,0.3517882525920868,0.03824404999613762,0.17415733635425568,0.2260761708021164,0.03741849586367607,0.1457504779100418,0.24037495255470276,0.09233944118022919,-0.3148399591445923,0.02429610677063465,0.018123969435691833,-0.2516792416572571,0.21060241758823395,0.019293103367090225,0.2131832242012024,0.3101522922515869,-0.15388718247413635,0.02969621866941452,-0.10191308706998825,0.32846230268478394,0.04368315264582634,0.12733136117458344,0.3450643718242645,0.16688211262226105,0.026051323860883713,0.3126060664653778,0.05169586464762688,0.35685211420059204,0.24262064695358276,-0.020914433524012566,0.406460165977478,0.16476210951805115,0.05628347769379616,0.08641926944255829,0.223043292760849,0.2415928840637207,-0.1580542027950287,0.27109265327453613,-0.05236507207155228,0.03316669166088104,0.23654013872146606,0.16184020042419434,0.11039381474256516,0.08376672863960266,0.026629338040947914,-0.1527853012084961,0.20184291899204254,0.14581184089183807,0.30274733901023865,0.2023996263742447,0.2581757605075836,0.31078436970710754,-0.1864052712917328,0.15375690162181854,-0.21866387128829956,-0.1661432832479477,0.26527586579322815,0.24408172070980072,0.3589419424533844,-0.16820979118347168,-0.1534721851348877,0.24887923896312714,0.23348288238048553,0.06506524235010147,1.0,0.025046782568097115,0.236796036362648,0.2090558409690857,-0.21063898503780365,-0.028300654143095016,0.07084234803915024,0.24968183040618896,-0.014221115969121456
