,politiikka,valtioviisaus,suuriruhtinaskunta,ruhtinaskunta,herttuakunta,suomi,valtio,osavaltio,suomalainen,kansakunta,kansa,raja,nyky,venäjä,venäläinen,keisarikunta,valtakunta,perustuslaki,valtiosääntö,rauha,maakunta,ruotsi,dynastinen,yhteiskunta,yhteiskunnallinen,sosiaalinen,kulttuuri,sivistys,valta,voima,mahti,toimivalta,oikeus,suurvalta,edustajisto,edustus,kansanedustus,hallitsija,hallinto,pohjoismainen,yhteisö,oikeudet,keisarilinen,monarkki,valtias,suvereeni,itsenäinen,kuninkaallinen,provinssi,lääni,koskemattomuus,loukkaamattomuus,vaihtoehto,järjestelmä,suvereenius,sota,kuningaskunta,isänmaa,valtiosääty,sääty,valtiomuoto,hallintojärjestelmä,hallitus,valtionjohto,ministeristö,eduskunta,parlamentti,valtiopäivät,laki,sääntö,rajaseutu,tasa-arvo,liberaali,kuningas,tsaari,keisari,senaatti,alamainen,kansalainen,sopimus,demokratia,historia,konsepti,euroopan,eurooppalainen,yliopisto,vuosisata,luku,maa-alue,alue,seutu,muuttaa,vaihtaa,historiallinen,historian-,ruotsalainen,sisäinen,sisä-,kotimaan,kotimainen,eurooppa,käsitellä,tarkastella,keskustella,aikainen,varhainen,varhais,alku,kysymys,osallistua,status,asema,muodostaa,muodostua,muotoutua,syntyä,perustaa,ala,traktaatti,osa,kolkka,kulmakunta,kunta,erottaa,erkaantua,jakautua,jakaa,herttua,ihminen,ihmis-,inhimillinen,julkinen,yleinen,kehittynyt,edistynyt,korkeatasoinen,retoriikka,puhe,tarkoitushakuinen,aika,ajanjakso,aikakausi,ajankohta,hetki,kiisttanalainen,riitainen,riidanalainen,kieli,aikaväli,kausi,vaihe,periodi,eri,erilainen,kannattaa,tukea,avustaa,rahoittaa,yhdistää,liittää,assosioida,vastalause,mielenilmaus,lausunto,arkisto,arkistoida,historiankirjoitus,johtaja,vallanpitäjä,irrottaa,irtautua,hallinnallinen,tiede,tuottaa,aiheuttaa,synnyttää,esittää,sanomalehti,lehti,riski,vaara,uhka,historioitsija,historiankirjoittaja,julkaista,painattaa,yhteistoiminta,yhteistyö,komento,hallitusaika,määräys,päätös,ratkaisu,periaate,moraali,keskiaika,vanha,entinen,aikaisempi,mobilisaatio,luonto,luonne,laatu,älyllinen,intellektuelli,älykkö,idea,käsitys,mielikuva,paikallinen,paikallis-,alueellinen,pietari,oppilaitos,koulu,akatemia,eheys,luoda,luovutettu,luovuttaa,artikkeli,kirjoitus,artikla,pykälä,res publika,karjalainen,jäsen,keski-,keskus-,keskitetty,hallitusmuoto,virallinen,muodollinen,virkamies,myytti,uskomus,intressi,etu,hyöty,napoleon,yhdistyä,vertailu,yleis-,kenraali,neuvotella,asukas,raja-,kartta,skandinavia,puolustaa,suojella,talous,maantieteellinen,yhteys,yksimielisyys,raha,valuutta,markka,kruunu,kansallinen,itsellisyys,agitatsiooni,itsemääräys,year
1868,0,2,0,0,0,20,53,0,357,6,724,29,17,44,55,2,37,1,0,161,0,45,0,0,7,0,0,19,101,100,37,0,530,0,0,0,0,47,7,0,2,23,790,0,3,0,7,72,0,117,0,0,0,3,0,151,1,17,3,25,0,0,562,0,9,16,27,22,198,109,0,1,0,292,64,307,681,40,32,3,0,130,1,87,5,29,6,331,0,3,20,162,9,55,85,98,0,21,50,6,26,1,28,15,25,4,0,97,275,0,0,53,79,2,0,50,76,533,2,1490,12,0,95,59,2,1,13413,39,506,5,3,166,253,0,27,0,0,163,0,714,0,39,0,53,0,3,0,6,0,4,6,0,961,15,68,12,9,2,38,54,0,0,0,12,14,0,0,98,0,1,0,0,18,757,0,52,44,76,538,2,46,4,0,0,20,4,0,0,1,0,29,226,1,0,0,2,285,444,2,0,137,19,78,0,0,0,0,37,0,1,0,0,355,18,169,0,0,13,1,23,0,100,3,14,0,11,107,69,17,0,2,285,0,11,1,1,5,106,83,59,31,1,2,86,16,5,43,17,0,56,25,29,1,55,7,95,2,138,80,22,0,0,0,1868
1869,0,5,0,0,0,58,143,0,616,6,823,31,46,36,63,7,13,16,3,125,0,92,0,0,18,0,0,58,112,102,35,0,717,0,0,1,0,41,12,0,0,49,941,0,4,0,16,50,0,111,1,1,0,7,0,186,4,21,0,58,0,0,778,0,12,3,54,40,192,151,0,0,1,308,63,490,695,28,20,6,1,180,0,114,9,84,4,392,0,1,36,207,18,80,128,155,1,39,60,13,35,26,42,33,18,2,0,99,437,2,0,75,44,7,0,47,100,483,0,1597,38,0,174,34,0,1,15305,73,468,10,2,204,388,1,71,0,0,181,0,754,1,51,0,65,0,2,3,5,0,4,6,0,1578,15,83,17,10,1,72,58,0,0,0,16,9,0,0,162,2,0,0,0,32,965,0,68,88,111,796,2,67,3,0,0,42,6,0,0,0,0,75,273,4,3,0,1,422,464,4,0,158,33,203,0,0,0,0,74,0,0,1,1,474,30,333,0,0,26,3,22,3,155,1,12,0,16,157,64,21,0,0,279,0,21,1,2,12,142,124,80,21,3,3,99,3,21,45,38,1,82,41,50,4,60,25,167,2,288,98,67,0,0,0,1869
1870,0,5,0,0,2,53,131,0,664,11,882,50,48,144,87,7,37,6,0,221,0,87,0,0,8,0,1,53,149,118,22,0,479,0,0,1,0,37,11,0,1,44,1025,0,5,0,7,18,0,152,0,0,0,6,0,504,2,15,0,37,0,0,976,0,14,16,53,38,248,141,0,0,1,427,35,579,600,49,25,6,1,194,0,179,10,92,3,460,0,2,33,246,8,62,167,168,1,65,69,18,44,5,14,46,18,7,0,105,445,0,0,76,76,5,0,61,121,526,0,2102,15,0,158,41,0,0,15162,107,542,5,0,119,413,2,72,0,0,149,0,840,0,27,0,86,0,3,1,20,0,8,14,0,1657,19,73,14,12,2,79,74,0,0,0,61,10,0,0,156,0,0,3,0,53,1171,0,56,87,91,974,1,80,10,0,0,48,2,0,0,1,0,59,291,0,0,0,0,473,436,4,0,137,34,286,1,0,0,0,36,0,2,1,2,560,8,379,5,1,27,2,9,2,181,3,25,0,20,145,73,20,0,1,295,0,17,0,0,8,170,110,260,45,4,5,618,2,12,69,44,0,125,54,79,8,66,14,184,9,286,114,39,0,0,0,1870
1871,0,2,2,0,1,55,153,0,889,10,1093,67,31,60,133,15,44,22,0,252,0,133,0,0,10,4,10,80,182,218,28,0,713,0,0,3,0,48,11,1,0,49,1054,1,4,0,11,23,0,147,0,0,0,12,0,441,7,25,0,64,0,0,1095,0,41,22,55,81,256,125,0,1,0,494,46,761,713,47,51,13,0,276,2,192,9,94,15,552,0,8,26,316,24,124,181,290,0,53,84,21,29,10,35,70,44,11,0,122,982,4,0,108,74,11,0,96,244,470,1,2011,36,2,299,25,0,0,19083,100,605,13,8,124,609,3,79,0,0,170,0,873,0,68,0,92,0,1,2,25,0,8,10,0,1958,25,112,36,9,2,122,98,0,0,0,90,27,0,0,160,0,1,1,3,34,1360,0,103,111,219,1146,2,112,5,0,0,61,4,0,0,7,0,80,417,4,8,0,1,714,573,2,0,189,51,186,1,0,0,0,103,0,6,2,0,814,25,563,6,0,43,2,8,0,224,0,32,0,32,194,73,15,0,2,363,0,27,0,0,15,133,137,207,31,2,5,649,2,53,76,42,3,181,61,86,5,100,19,189,8,399,122,80,0,0,0,1871
1872,0,3,0,0,0,82,356,0,1057,12,955,32,20,78,113,6,66,7,2,178,0,156,0,0,14,0,4,59,209,181,28,0,751,0,0,11,0,28,29,0,0,73,961,0,1,0,29,23,0,252,0,0,0,12,0,221,5,23,0,1233,0,0,909,0,11,25,10,341,361,156,0,0,0,411,53,521,627,106,39,15,1,227,0,137,6,93,2,461,0,4,32,388,18,83,125,295,0,65,63,22,28,11,34,55,34,2,0,144,739,0,0,121,55,9,0,80,306,412,0,1614,31,0,228,28,0,6,19827,59,666,5,4,102,544,3,68,0,0,260,0,914,4,33,0,81,0,3,0,15,0,5,8,0,2140,20,131,33,9,2,72,109,0,0,0,215,8,0,0,283,0,0,3,5,46,1187,0,76,124,206,799,4,96,7,0,0,52,1,0,0,1,0,142,475,7,13,0,0,684,533,7,0,193,47,180,0,0,0,0,106,0,1,2,0,752,48,658,15,0,42,3,11,23,270,1,59,0,40,221,85,25,0,3,284,0,47,1,0,2,144,151,89,59,7,7,145,5,18,59,85,1,160,36,98,4,69,21,166,2,315,152,49,0,0,0,1872
1873,0,0,1,0,1,85,127,0,1203,26,926,24,31,72,126,7,21,4,0,160,0,194,0,0,10,0,2,42,170,159,27,0,592,0,0,1,0,74,21,0,0,57,1082,0,8,0,20,45,0,205,0,0,0,7,0,240,3,46,1,27,0,0,812,0,18,22,19,49,270,86,0,0,0,828,111,712,889,132,61,18,0,319,6,208,11,82,8,571,0,16,39,234,36,71,131,417,1,49,51,31,50,5,33,38,23,5,0,189,579,0,0,123,46,3,0,60,267,346,0,1629,45,7,254,15,2,0,18659,84,686,8,5,103,426,4,84,0,0,192,0,1009,5,40,0,109,0,3,1,22,0,11,10,0,1901,21,127,32,7,0,55,106,0,0,0,109,5,0,0,228,0,0,1,0,41,1208,0,97,104,116,913,6,86,5,0,0,55,2,0,0,3,0,112,461,5,4,0,0,733,510,4,0,218,36,140,0,0,0,1,64,0,2,0,0,568,28,586,17,0,58,14,9,8,225,3,17,0,37,179,92,25,0,0,226,0,35,0,0,0,114,186,143,43,1,7,231,4,19,36,83,1,117,44,51,4,62,15,190,11,234,127,60,0,0,0,1873
1874,0,2,0,0,0,102,181,0,1145,17,893,28,58,62,149,9,40,9,0,176,0,176,0,0,25,0,3,65,177,183,26,0,566,0,0,0,0,34,31,3,0,61,828,0,3,0,15,16,0,119,0,0,0,18,0,244,2,43,0,32,2,0,708,0,9,28,41,35,330,69,0,5,0,362,58,587,820,103,57,17,0,329,9,196,7,79,7,486,0,3,33,248,16,91,141,430,1,76,61,19,32,9,18,40,23,4,0,249,596,1,0,158,44,15,0,70,330,417,0,1969,38,1,251,17,3,0,17878,163,675,6,8,79,364,8,77,0,0,213,0,903,0,24,0,114,0,2,0,14,0,7,8,0,1713,25,135,27,7,0,86,88,0,0,0,93,11,0,0,310,0,0,5,1,46,1269,0,87,79,183,644,9,88,9,0,0,46,8,0,0,5,1,82,367,0,3,1,1,629,379,1,0,194,32,122,0,0,0,0,78,0,0,1,0,645,47,564,7,0,48,4,3,17,222,0,24,0,24,256,110,29,0,2,138,0,28,2,0,3,142,124,82,37,4,4,263,8,17,50,98,0,105,55,67,1,66,14,225,15,275,124,55,0,0,0,1874
1875,2,1,1,0,0,63,178,0,1312,29,1142,47,41,65,214,10,53,3,4,178,0,114,0,0,12,0,2,93,166,175,42,0,595,0,0,2,0,46,27,0,1,70,970,0,3,0,27,34,0,83,0,0,0,8,0,317,12,53,0,26,1,0,705,0,5,16,9,45,304,102,0,0,0,669,78,521,744,103,83,20,0,487,33,229,10,72,18,733,0,10,48,328,33,125,261,515,2,71,116,26,33,6,32,62,24,3,0,255,869,2,1,159,67,10,0,100,356,426,0,1952,47,6,250,37,3,1,19389,74,854,6,7,138,687,16,89,0,0,262,0,1091,6,43,0,125,0,5,0,22,0,10,12,0,2385,22,165,47,26,2,95,134,0,0,0,182,14,0,0,248,0,2,6,0,30,1609,0,84,160,225,1017,3,134,10,0,0,72,9,0,0,4,0,121,564,3,8,0,1,780,469,1,0,211,65,129,0,0,0,0,113,0,1,0,1,650,23,606,5,0,71,9,15,2,305,2,27,0,39,266,202,39,0,0,271,0,36,4,7,9,212,185,61,26,3,43,139,9,16,66,51,3,125,55,107,3,56,16,340,16,395,110,72,0,0,5,1875
1876,0,6,0,0,1,61,232,0,1647,19,1729,61,72,313,314,17,89,14,1,347,0,359,0,0,42,0,4,100,272,266,63,0,924,2,0,3,0,92,28,3,0,113,987,0,7,0,34,138,0,159,0,2,0,51,0,582,5,62,0,75,1,0,1144,0,13,19,29,83,372,147,0,0,2,825,100,1043,882,96,131,43,0,525,9,468,11,112,21,841,0,8,55,434,50,169,313,576,1,98,180,21,99,13,51,69,30,7,0,318,1191,2,1,295,92,18,0,138,321,493,0,2271,53,10,399,30,0,2,29066,329,1128,14,8,182,911,13,155,0,0,374,0,1706,9,37,0,181,0,2,2,27,0,11,20,0,3015,34,265,44,20,0,185,141,0,0,0,241,35,0,0,420,0,3,12,1,60,2117,0,160,237,400,1501,8,148,8,0,0,127,8,0,1,7,2,158,615,5,20,1,2,1125,700,8,0,290,91,144,0,0,0,0,131,0,0,5,0,1108,52,737,10,0,82,8,28,3,420,25,77,0,59,276,334,57,0,0,261,0,52,0,1,0,226,191,63,64,6,21,385,6,29,83,130,1,181,112,122,4,59,28,407,11,466,107,141,0,0,1,1876
1877,0,4,0,0,0,252,565,0,2415,22,2054,58,61,488,450,13,100,32,0,586,1,404,0,0,65,0,8,144,346,258,71,0,1593,0,0,13,0,97,54,17,0,151,1417,0,6,0,38,35,0,245,0,1,0,71,0,1167,5,112,0,2622,0,0,1811,0,36,21,24,492,724,201,0,8,4,604,84,1329,871,157,204,32,0,568,7,704,24,185,9,1199,0,19,110,672,51,120,204,673,2,103,205,58,135,42,49,129,62,14,0,381,1667,0,0,521,200,13,0,190,486,623,0,3007,67,10,584,40,1,7,42943,139,1307,11,35,191,1048,13,150,0,0,419,0,2198,11,73,1,329,0,10,4,16,0,7,21,0,3988,48,343,92,38,5,205,161,0,0,0,192,19,0,0,447,0,3,8,0,67,2683,0,179,381,392,1843,5,195,18,0,0,114,14,0,0,16,0,350,808,10,44,0,11,1155,726,6,0,324,114,197,2,0,0,0,98,0,7,15,1,1335,50,1108,8,0,95,6,16,8,578,0,190,0,81,489,370,92,0,8,387,0,86,1,0,5,356,200,82,111,6,29,2421,9,29,125,236,1,467,164,187,14,217,44,417,12,557,209,125,0,0,0,1877
1878,5,28,0,0,1,69,382,0,2789,22,2645,264,77,1930,672,14,139,35,0,1077,0,263,0,0,46,0,6,153,426,411,73,1,1519,1,0,15,0,136,78,1,1,220,1399,0,12,0,93,124,0,142,0,0,0,47,0,1894,8,117,0,556,2,0,2901,0,84,22,128,205,652,194,0,3,14,1316,69,1743,2114,173,160,205,2,790,9,1011,121,253,28,1382,2,57,91,779,91,178,452,707,1,141,386,73,249,14,56,162,80,21,1,479,2198,2,0,563,348,25,0,255,554,807,0,4033,93,10,539,61,1,0,53426,392,1651,18,36,198,1303,12,224,0,0,655,0,2802,2,91,0,341,0,12,5,22,0,14,22,0,5091,86,466,112,31,4,200,198,0,0,0,263,31,0,0,792,1,4,10,11,75,3287,0,248,375,784,2999,6,293,54,0,0,155,9,0,0,10,1,226,1021,22,34,0,9,1742,953,3,0,381,154,210,2,0,0,0,158,0,7,28,4,2575,73,1296,10,0,146,18,68,14,809,5,98,0,129,564,391,73,0,0,400,0,94,4,0,3,386,305,155,85,12,20,2528,9,51,323,334,2,401,206,149,8,148,81,624,12,843,294,269,0,0,1,1878
1879,6,7,3,0,3,206,491,0,3460,23,2880,156,116,618,753,34,127,30,0,654,0,363,0,0,78,6,16,199,497,332,120,2,1909,1,0,12,1,144,66,5,0,247,1603,0,4,0,38,87,0,342,1,0,0,63,0,1102,10,88,3,106,2,0,2856,0,96,12,65,128,877,204,0,5,5,1792,187,1925,3078,194,208,129,2,897,17,767,57,227,28,1894,0,108,179,755,74,219,461,804,2,147,406,89,182,22,64,153,82,22,1,593,2282,2,0,487,255,24,0,302,792,807,0,4548,77,6,962,62,1,2,57012,281,1886,30,49,277,1442,59,227,0,0,646,0,3291,7,130,0,328,0,8,3,39,0,22,14,0,5623,75,385,96,28,0,224,252,0,0,0,352,27,0,0,896,1,7,9,1,74,3789,0,272,369,597,3177,9,390,24,0,0,172,4,0,1,20,0,316,1230,18,35,1,0,1964,1078,4,0,503,162,278,2,0,0,1,252,1,6,24,0,2184,109,1714,17,1,215,24,72,46,896,45,105,0,158,688,359,63,0,6,316,0,140,7,1,1,367,424,337,78,9,29,1438,23,63,203,245,1,442,161,141,33,174,76,622,8,891,328,322,0,0,7,1879
1880,3,5,2,0,1,165,355,0,3126,56,3065,196,91,488,648,11,98,26,0,630,0,325,0,0,63,0,13,208,408,431,103,0,2003,2,1,7,1,169,70,10,5,210,1653,0,21,0,105,65,0,258,0,1,0,42,0,810,20,110,0,173,0,0,2530,0,104,20,89,84,723,204,0,4,14,1252,83,2326,2633,195,232,90,10,783,3,836,44,253,29,1418,1,75,147,916,65,219,574,1070,2,243,364,91,252,20,59,143,91,25,0,590,2295,0,1,533,295,38,0,315,924,742,0,4248,82,9,1008,46,3,3,59886,225,2161,24,28,200,1312,53,240,0,0,745,0,3487,6,109,2,386,1,15,6,42,0,13,29,0,5457,98,398,100,25,5,263,233,0,0,0,444,7,0,0,880,1,3,12,4,100,3581,0,316,413,664,3491,5,340,26,0,0,150,8,0,1,24,5,303,1366,14,34,4,1,1965,1116,15,0,485,163,264,2,0,0,1,215,0,8,9,0,2973,101,1479,9,0,188,14,103,15,957,5,118,0,124,675,319,43,0,4,340,0,177,6,0,0,315,352,114,67,13,23,1083,16,84,261,107,3,386,169,148,22,157,106,566,4,1140,278,346,0,1,0,1880
1881,5,5,4,0,0,153,481,0,3004,42,3672,144,67,413,529,11,143,12,0,639,0,354,0,0,64,7,31,141,459,457,120,2,1893,0,1,40,3,235,52,19,1,268,1429,1,16,0,76,81,0,241,0,0,0,69,0,929,20,180,1,218,5,0,2473,0,60,43,67,180,778,229,0,6,39,1326,186,4567,2884,137,355,155,5,1039,25,706,38,311,36,1729,2,115,130,1027,128,313,786,1012,5,221,631,93,179,24,106,205,66,10,0,532,2491,0,0,573,313,26,0,372,948,876,1,4570,100,7,856,88,3,5,62396,129,2316,22,31,193,1712,57,256,0,0,847,0,3345,22,110,0,380,1,6,11,41,0,28,21,0,6862,68,525,144,36,4,284,248,0,0,0,461,42,0,0,813,0,3,10,6,163,4159,0,317,540,740,3963,17,334,25,0,0,116,11,0,1,17,2,310,1323,21,53,1,5,2063,1431,8,0,433,186,370,3,0,0,1,256,0,32,6,0,2394,110,1185,16,0,262,10,49,19,1118,0,101,0,149,717,434,80,0,1,413,1,139,6,0,0,410,372,113,95,15,30,1258,12,63,234,145,2,435,189,226,41,162,72,612,22,1193,391,439,0,0,0,1881
