,politik,finland,stat,finsk,finne,nation,folk,gräns,modern,ryss,rike,författning,grundlag,fred,ryssland,makt,representation,styre,regel,rättighet,monark,regent,provins,system,krig,land,stånd,regeringsform,regering,riksdag,parlament,lag,kung,kejsare,senat,medborgare,historia,begrepp,europeisk,universitet,sekel,århundrade,förändring,byta,historisk,swensk,inre,inrikes,europa,tidig,fråga,delta,ställning,bilda,form,del,skilja,dela,hertig,offentlig,allmän,tid,period,era,språk,olik,annorlunda,stötta,stödja,styresman,publicera,princip,förbi,förra,föreställning,petersburg,akademi,samfund,annan,skapa,artikel,trakt,medlem,gemensam,ämbetsman,officiell,förena,jämförelse,general,allmoge,valuta,sedel,mynt,penning
förändring,0.48327285051345825,0.2874910831451416,0.4298543632030487,0.3062717318534851,0.22743110358715057,0.39721688628196716,0.174950510263443,0.40715229511260986,0.3460243046283722,0.4694540500640869,0.4060070812702179,0.5276921987533569,0.6047934293746948,0.3078889846801758,0.5139599442481995,0.5434767603874207,0.5275620818138123,0.47433382272720337,0.47695043683052063,0.30088043212890625,0.49252986907958984,0.47672125697135925,0.5579348802566528,0.5408542156219482,0.4805324673652649,0.268877238035202,0.22150009870529175,0.6152450442314148,0.31937867403030396,0.4443451166152954,0.45372474193573,0.3153840899467468,0.3138231337070465,0.314369797706604,0.5152009129524231,0.33474409580230713,0.41016730666160583,0.4594164192676544,0.5313058495521545,0.5583662986755371,0.6059414148330688,0.5720007419586182,1.0,0.19010280072689056,0.5131208896636963,0.3605080842971802,0.3801295757293701,0.3439607620239258,0.537206768989563,0.43328288197517395,0.44654637575149536,0.3400353789329529,0.5245260000228882,0.4412292540073395,0.518595278263092,0.32420235872268677,0.47456759214401245,0.23562771081924438,0.36504727602005005,0.5471458435058594,0.38426077365875244,0.3471909761428833,0.6108875870704651,0.32657402753829956,0.35376688838005066,0.5333311557769775,0.3932771384716034,0.5507256984710693,0.49455726146698,0.4455355107784271,0.49320027232170105,0.6090880632400513,0.3491491973400116,0.33244258165359497,0.45275598764419556,0.35895198583602905,0.5179541110992432,0.5704470276832581,0.33671626448631287,0.5398637652397156,0.586959183216095,0.3314446806907654,0.5137693285942078,0.5034235119819641,0.374277263879776,0.4192039966583252,0.3698246479034424,0.5476747751235962,0.3340812027454376,0.39516159892082214,0.4861326217651367,0.2795226573944092,0.3003641664981842,0.13501781225204468
byta,0.3617580235004425,0.1414596289396286,0.30284103751182556,0.44530993700027466,0.3195207715034485,0.22053445875644684,0.22099848091602325,0.2511376142501831,0.5021157264709473,0.34712815284729004,0.16876304149627686,0.2177674025297165,0.47886595129966736,0.16627448797225952,0.253118097782135,0.42386165261268616,0.2555580735206604,0.597165048122406,0.34314998984336853,0.26875171065330505,0.21905694901943207,0.17853021621704102,0.21596980094909668,0.29987475275993347,0.16896480321884155,0.2490401715040207,0.23547802865505219,0.4585273861885071,0.20392383635044098,0.11385972797870636,0.18280991911888123,0.2299567461013794,0.30470553040504456,0.17598851025104523,0.3053224980831146,0.11898800730705261,0.187425434589386,0.26824086904525757,0.4079592823982239,0.47855493426322937,0.3829067349433899,0.4262211322784424,0.19010280072689056,1.0,0.30754029750823975,0.2946435213088989,0.26538199186325073,0.28537312150001526,0.21957804262638092,0.2703743577003479,0.22872111201286316,0.319224089384079,0.30217576026916504,0.44857504963874817,0.4291110932826996,0.24463200569152832,0.3815998136997223,0.3147329092025757,0.10288216173648834,0.20882031321525574,0.10804347693920135,0.20043902099132538,0.4853541851043701,0.5304642915725708,0.30380958318710327,0.33067283034324646,0.35234296321868896,0.4550914168357849,0.31702515482902527,0.2722451984882355,0.3353342115879059,0.36297670006752014,0.19258293509483337,0.166584774851799,0.23782093822956085,0.16554199159145355,0.4272160232067108,0.16947409510612488,0.28300198912620544,0.45919308066368103,0.15950021147727966,0.2837177813053131,0.3323203921318054,0.20232655107975006,0.17352397739887238,0.5219637155532837,0.21565943956375122,0.3158318102359772,0.16543585062026978,0.15269522368907928,0.47096213698387146,0.3685038387775421,0.32244378328323364,0.3228175938129425
historisk,0.5522788166999817,0.4178652763366699,0.4104408621788025,0.5767558813095093,0.42517226934432983,0.39694151282310486,0.1725502759218216,0.38210394978523254,0.39269694685935974,0.40930041670799255,0.39259180426597595,0.47931206226348877,0.723240852355957,0.2635917067527771,0.5176417231559753,0.42997443675994873,0.5554264783859253,0.6495181918144226,0.4653280973434448,0.35016167163848877,0.422500342130661,0.41741350293159485,0.4642792344093323,0.6033429503440857,0.3697732388973236,0.3209056258201599,0.3799690008163452,0.6775760650634766,0.33859190344810486,0.4538796842098236,0.49063292145729065,0.31918850541114807,0.24975544214248657,0.34362339973449707,0.6470009684562683,0.3462776243686676,0.6059179306030273,0.42386507987976074,0.6007704734802246,0.6760451793670654,0.6092792749404907,0.593507707118988,0.5131208896636963,0.30754029750823975,1.0,0.5674431920051575,0.3702782988548279,0.7348957657814026,0.4132930338382721,0.38861164450645447,0.5037806630134583,0.30299946665763855,0.36461013555526733,0.5194498300552368,0.4948069751262665,0.3674958050251007,0.400840163230896,0.4141639769077301,0.34796640276908875,0.6381686329841614,0.40488213300704956,0.22913964092731476,0.6780003905296326,0.5092888474464417,0.4801306128501892,0.5144475102424622,0.4122602641582489,0.6396828889846802,0.4803634583950043,0.5213203430175781,0.6624338030815125,0.6393827199935913,0.28764352202415466,0.3286096751689911,0.4701598584651947,0.4607922434806824,0.7502028942108154,0.5416999459266663,0.3369770348072052,0.583562970161438,0.6711238026618958,0.30270978808403015,0.559677243232727,0.45448893308639526,0.4061078131198883,0.6686000227928162,0.35884997248649597,0.5089431405067444,0.3846426010131836,0.41187384724617004,0.6556302309036255,0.4078882038593292,0.4038512110710144,0.3026301860809326
swensk,0.48673325777053833,0.23226428031921387,0.2346397042274475,0.48914003372192383,0.44525423645973206,0.2835412323474884,0.15388411283493042,0.311667263507843,0.32725808024406433,0.29022255539894104,0.19414477050304413,0.267805814743042,0.5168680548667908,0.19074362516403198,0.34082186222076416,0.4832496643066406,0.5040051937103271,0.5557311773300171,0.33520302176475525,0.27378222346305847,0.40202203392982483,0.34219786524772644,0.35193300247192383,0.40259212255477905,0.22298932075500488,0.08495326340198517,0.20469988882541656,0.4562408924102783,0.3217966556549072,0.29679566621780396,0.38754910230636597,0.19028769433498383,0.2970164716243744,0.1956849843263626,0.5071036219596863,0.28052854537963867,0.44825127720832825,0.2767525315284729,0.5047902464866638,0.5096794962882996,0.42711758613586426,0.45190873742103577,0.3605080842971802,0.2946435213088989,0.5674431920051575,1.0,0.24392610788345337,0.35143694281578064,0.19893041253089905,0.29414820671081543,0.38440725207328796,0.1811303198337555,0.2575281262397766,0.507814347743988,0.4476751685142517,0.31105878949165344,0.2786805033683777,0.2716200351715088,0.2777981162071228,0.47553613781929016,0.1964326947927475,0.17511211335659027,0.5419446229934692,0.3743480443954468,0.3336699903011322,0.48398616909980774,0.22621719539165497,0.527797520160675,0.403563529253006,0.49171197414398193,0.3902967870235443,0.5170540809631348,0.24397633969783783,0.22724010050296783,0.40222451090812683,0.3639756441116333,0.5431509017944336,0.4698641896247864,0.24663373827934265,0.4484476149082184,0.40776491165161133,0.12314745038747787,0.5109571814537048,0.3290644884109497,0.35964977741241455,0.42729634046554565,0.23695556819438934,0.47133541107177734,0.23711475729942322,0.2730620503425598,0.4120343029499054,0.19885315001010895,0.23531168699264526,0.18126162886619568
inre,0.47451725602149963,0.39753779768943787,0.3492370545864105,0.2136181890964508,0.12056006491184235,0.3668557405471802,0.3287406861782074,0.42824020981788635,0.16842453181743622,0.4189055860042572,0.32869020104408264,0.2759135067462921,0.49506744742393494,0.34101399779319763,0.442370742559433,0.417965829372406,0.3491542339324951,0.49249526858329773,0.45639926195144653,0.3431556224822998,0.3669254779815674,0.45858097076416016,0.4879380166530609,0.3824646770954132,0.4368916451931,0.3735700249671936,0.11289124935865402,0.48348796367645264,0.3470480442047119,0.1864636242389679,0.3984324038028717,0.23958367109298706,0.303048312664032,0.36276617646217346,0.4156047999858856,0.39187413454055786,0.26060760021209717,0.3655599057674408,0.4855947196483612,0.49320530891418457,0.5047520995140076,0.408584326505661,0.3801295757293701,0.26538199186325073,0.3702782988548279,0.24392610788345337,0.9999999403953552,0.2865399122238159,0.40840578079223633,0.33218133449554443,0.2610447406768799,0.3624773323535919,0.3436371684074402,0.5457489490509033,0.3761274218559265,0.29205119609832764,0.5184804797172546,0.3702746033668518,0.34113824367523193,0.3618966341018677,0.38231223821640015,0.11593020707368851,0.5783439874649048,0.43868488073349,0.3239494562149048,0.36077287793159485,0.22891607880592346,0.5402288436889648,0.3919001817703247,0.4377092719078064,0.40981024503707886,0.45616060495376587,0.20638269186019897,0.2020150125026703,0.3831014335155487,0.30164647102355957,0.4473947584629059,0.4408128261566162,0.3297511637210846,0.464084655046463,0.3736538290977478,0.4426518678665161,0.48813167214393616,0.48185989260673523,0.4092489182949066,0.4287845194339752,0.3229127526283264,0.45411089062690735,0.2935020923614502,0.2931656837463379,0.37929579615592957,0.06715895235538483,0.049580350518226624,0.16331680119037628
inrikes,0.3941646218299866,0.46541330218315125,0.3402218520641327,0.4223504662513733,0.3216058015823364,0.3455859422683716,0.1548687219619751,0.3376500606536865,0.28389477729797363,0.41241833567619324,0.3327119052410126,0.49795615673065186,0.5768242478370667,0.3075906038284302,0.5163695216178894,0.3062048852443695,0.42154383659362793,0.5269815921783447,0.303112268447876,0.3169057369232178,0.2560082972049713,0.3763837218284607,0.42304641008377075,0.46532243490219116,0.3416202664375305,0.24570651352405548,0.3970853090286255,0.554913341999054,0.32985830307006836,0.5249968767166138,0.4592575430870056,0.2815159857273102,0.2373582422733307,0.327355295419693,0.5035995244979858,0.28098586201667786,0.403827428817749,0.21805575489997864,0.5129203796386719,0.5717275142669678,0.4812130331993103,0.5312950611114502,0.3439607620239258,0.28537312150001526,0.7348957657814026,0.35143694281578064,0.2865399122238159,1.0,0.32300886511802673,0.2982291877269745,0.3220421373844147,0.3086963891983032,0.29137173295021057,0.31568410992622375,0.3372989892959595,0.27207863330841064,0.3889296054840088,0.2617064416408539,0.30058929324150085,0.5271022319793701,0.39652225375175476,0.227297842502594,0.49687790870666504,0.38929831981658936,0.35303911566734314,0.3620898127555847,0.34459808468818665,0.528822124004364,0.2863163352012634,0.3652416169643402,0.5966014266014099,0.41516101360321045,0.29156285524368286,0.31322887539863586,0.45007139444351196,0.5422691702842712,0.6850178837776184,0.3370613753795624,0.2615698575973511,0.3754800856113434,0.564791738986969,0.2839289605617523,0.43234607577323914,0.40535619854927063,0.3258289098739624,0.5977171063423157,0.2417045533657074,0.39971813559532166,0.32997244596481323,0.40672579407691956,0.5802294611930847,0.39322492480278015,0.33471009135246277,0.31294289231300354
europa,0.45523861050605774,0.31891676783561707,0.5449825525283813,0.28141075372695923,0.22006277740001678,0.49525773525238037,0.2900029122829437,0.5158976912498474,0.20959937572479248,0.5630595684051514,0.5602556467056274,0.4022738039493561,0.4996539354324341,0.35114601254463196,0.5166618227958679,0.468536376953125,0.40767383575439453,0.41426175832748413,0.42726507782936096,0.273588091135025,0.5411497950553894,0.5320613384246826,0.656457245349884,0.477863073348999,0.4867275059223175,0.38772544264793396,0.2738581895828247,0.5487379431724548,0.4516601264476776,0.3736664354801178,0.5143710970878601,0.2521650493144989,0.2722662687301636,0.48781245946884155,0.5449222922325134,0.4495907723903656,0.3272090554237366,0.44111368060112,0.46419137716293335,0.488893061876297,0.5069252252578735,0.48885443806648254,0.537206768989563,0.21957804262638092,0.4132930338382721,0.19893041253089905,0.40840578079223633,0.32300886511802673,1.0,0.3957779109477997,0.3673863708972931,0.28141382336616516,0.6235085129737854,0.47760915756225586,0.4702576696872711,0.35616376996040344,0.4196505546569824,0.3224673867225647,0.37678077816963196,0.42687639594078064,0.4490277171134949,0.20144298672676086,0.5490686297416687,0.396148145198822,0.3382498323917389,0.5122019052505493,0.34315359592437744,0.5516584515571594,0.44806063175201416,0.39659008383750916,0.4049850106239319,0.5119243264198303,0.34778204560279846,0.20483234524726868,0.4261094927787781,0.420714408159256,0.4349428415298462,0.5574672222137451,0.2576942443847656,0.4858971834182739,0.4013543725013733,0.35779139399528503,0.4938391149044037,0.4284089207649231,0.3892575204372406,0.46440544724464417,0.42475757002830505,0.5163912177085876,0.4379692077636719,0.4280358552932739,0.3637504577636719,0.27892646193504333,0.26537391543388367,0.2602621018886566
tidig,0.4964086413383484,0.2246047556400299,0.24883629381656647,0.2730918526649475,0.1952737420797348,0.2787722647190094,0.2217581868171692,0.47309058904647827,0.22155264019966125,0.5153788924217224,0.30972176790237427,0.28869304060935974,0.5548747181892395,0.31020307540893555,0.403394877910614,0.555832028388977,0.3069424033164978,0.48411136865615845,0.4481230080127716,0.2341233193874359,0.42568784952163696,0.4285871386528015,0.41436776518821716,0.47779232263565063,0.36384034156799316,0.24919243156909943,0.1434825211763382,0.5219371914863586,0.3046516180038452,0.30713126063346863,0.4619140028953552,0.23935934901237488,0.2832925021648407,0.2917378842830658,0.5234629511833191,0.2640697956085205,0.22767199575901031,0.49820443987846375,0.44567784667015076,0.5264261364936829,0.5558152794837952,0.5253210067749023,0.43328288197517395,0.2703743577003479,0.38861164450645447,0.29414820671081543,0.33218133449554443,0.2982291877269745,0.3957779109477997,0.9999999403953552,0.4153079092502594,0.31444278359413147,0.4247421622276306,0.49718746542930603,0.2758609652519226,0.17950297892093658,0.37155357003211975,0.2954028844833374,0.1688535064458847,0.4679235517978668,0.3266339600086212,0.31106600165367126,0.5994065403938293,0.5043449401855469,0.3426314890384674,0.4112204611301422,0.39872902631759644,0.5313197374343872,0.42012345790863037,0.47641855478286743,0.52662593126297,0.4942435026168823,0.48744919896125793,0.22217504680156708,0.3814203441143036,0.3757050931453705,0.5399510860443115,0.4662695527076721,0.26206743717193604,0.48995649814605713,0.28132495284080505,0.27927935123443604,0.3710939884185791,0.3191896080970764,0.22472800314426422,0.5501717925071716,0.3531266450881958,0.4901711642742157,0.3661769926548004,0.31111112236976624,0.413493812084198,0.13411502540111542,0.1617756336927414,0.16966234147548676
fråga,0.5659831762313843,0.2568039000034332,0.2767161726951599,0.24087123572826385,0.17914645373821259,0.3048239052295685,0.14281632006168365,0.2794543206691742,0.18395452201366425,0.3292509913444519,0.2667405903339386,0.43209871649742126,0.5321313142776489,0.2358180433511734,0.37368398904800415,0.6276130676269531,0.4185560345649719,0.46840226650238037,0.6057845950126648,0.32535630464553833,0.5201146006584167,0.34629151225090027,0.3750251531600952,0.4751584529876709,0.30326640605926514,0.25832656025886536,0.30183061957359314,0.6024175882339478,0.23834730684757233,0.38237547874450684,0.5072116255760193,0.33789703249931335,0.3073912262916565,0.31730473041534424,0.5695236921310425,0.2553236484527588,0.4152427911758423,0.5863789319992065,0.4547883868217468,0.6119613647460938,0.518988847732544,0.5083211660385132,0.44654637575149536,0.22872111201286316,0.5037806630134583,0.38440725207328796,0.2610447406768799,0.3220421373844147,0.3673863708972931,0.4153079092502594,1.0,0.3039553463459015,0.4313981533050537,0.48449599742889404,0.3420701026916504,0.2802734971046448,0.3495462238788605,0.318799763917923,0.25600168108940125,0.47044357657432556,0.28578096628189087,0.27500206232070923,0.5896599888801575,0.5200154781341553,0.34117528796195984,0.5048794746398926,0.5061381459236145,0.5079265236854553,0.37115320563316345,0.48754000663757324,0.5882872343063354,0.550714373588562,0.373979777097702,0.28458237648010254,0.5439446568489075,0.40083760023117065,0.5704225897789001,0.4874764084815979,0.2936498522758484,0.5525712370872498,0.4753812849521637,0.20126843452453613,0.4188135266304016,0.33353403210639954,0.24007585644721985,0.516326367855072,0.2650817930698395,0.5579747557640076,0.2812875211238861,0.2759838402271271,0.46849915385246277,0.27005457878112793,0.16949893534183502,0.23187042772769928
delta,0.4253813326358795,0.16463440656661987,0.18918214738368988,0.09913816303014755,0.025147708132863045,0.2605277895927429,0.22731256484985352,0.21603822708129883,0.14314508438110352,0.24219727516174316,0.31557393074035645,0.34346282482147217,0.39810362458229065,0.27811720967292786,0.2197914868593216,0.3543039858341217,0.33912089467048645,0.4033176004886627,0.32300254702568054,0.2665080726146698,0.2754557728767395,0.24673111736774445,0.28363531827926636,0.2871810495853424,0.2304021716117859,0.2090323269367218,0.18893375992774963,0.4040413498878479,0.3205154538154602,0.2747288644313812,0.3075866401195526,0.2144559621810913,0.2040354311466217,0.2747136950492859,0.2606537640094757,0.2140646129846573,0.2311687022447586,0.3034760653972626,0.3570559620857239,0.4474816918373108,0.39379754662513733,0.37326547503471375,0.3400353789329529,0.319224089384079,0.30299946665763855,0.1811303198337555,0.3624773323535919,0.3086963891983032,0.28141382336616516,0.31444278359413147,0.3039553463459015,1.0,0.25935301184654236,0.32195284962654114,0.24844911694526672,0.26082643866539,0.24800236523151398,0.22442898154258728,0.2286510169506073,0.3338632583618164,0.31452637910842896,0.32245463132858276,0.40425950288772583,0.30976957082748413,0.28150585293769836,0.2705618143081665,0.2697916626930237,0.3839942216873169,0.19020475447177887,0.3013790249824524,0.3872317671775818,0.35434338450431824,0.09867488592863083,0.21265526115894318,0.23084022104740143,0.14580442011356354,0.3968903124332428,0.3901965022087097,0.32365256547927856,0.36015352606773376,0.2728635370731354,0.29504820704460144,0.35613372921943665,0.3260006308555603,0.26967328786849976,0.3784605860710144,0.18737249076366425,0.337568074464798,0.16750310361385345,0.25174564123153687,0.4057956337928772,0.2763068675994873,0.22043967247009277,0.19806504249572754
ställning,0.47030770778656006,0.26087793707847595,0.4211616814136505,0.3289446532726288,0.23043200373649597,0.4064610004425049,0.25143879652023315,0.6068931221961975,0.21884848177433014,0.6248745322227478,0.4377991557121277,0.45443618297576904,0.5680544376373291,0.33348986506462097,0.5585861206054688,0.548869252204895,0.32141900062561035,0.4740511476993561,0.43254029750823975,0.3736066222190857,0.5671116709709167,0.5043361783027649,0.605798065662384,0.5676348805427551,0.4462382197380066,0.3734357953071594,0.32245683670043945,0.5868420600891113,0.3635041415691376,0.4044365882873535,0.5008865594863892,0.2984994351863861,0.3322906494140625,0.40871375799179077,0.5656136870384216,0.40823233127593994,0.20442599058151245,0.5690199136734009,0.5855565071105957,0.5189082026481628,0.5518199801445007,0.5848215818405151,0.5245260000228882,0.30217576026916504,0.36461013555526733,0.2575281262397766,0.3436371684074402,0.29137173295021057,0.6235085129737854,0.4247421622276306,0.4313981533050537,0.25935301184654236,1.0,0.5262126922607422,0.5780942440032959,0.27603086829185486,0.4550946056842804,0.2429264634847641,0.32743826508522034,0.42526036500930786,0.32071369886398315,0.26207226514816284,0.5706890225410461,0.4422619342803955,0.34695902466773987,0.5653612017631531,0.3913367688655853,0.6044852137565613,0.6545084118843079,0.4870636463165283,0.43969592452049255,0.5329841375350952,0.43264883756637573,0.3035987317562103,0.538730800151825,0.45183539390563965,0.5139647126197815,0.4617244005203247,0.2747423052787781,0.5381763577461243,0.45388105511665344,0.35956498980522156,0.42140477895736694,0.44172021746635437,0.3910136818885803,0.5089390277862549,0.40235480666160583,0.5609599351882935,0.4556658864021301,0.3625718951225281,0.4144909679889679,0.26068300008773804,0.279852032661438,0.3488636016845703
bilda,0.8035706877708435,0.29445916414260864,0.4242180287837982,0.42754217982292175,0.4069781005382538,0.5222247242927551,0.44707971811294556,0.5136058330535889,0.3547138571739197,0.5692940354347229,0.40169504284858704,0.36360928416252136,0.7188873887062073,0.3252418339252472,0.49922847747802734,0.6909975409507751,0.4736751914024353,0.7339115142822266,0.6371699571609497,0.4115051329135895,0.6733196973800659,0.637703537940979,0.4918016195297241,0.637664794921875,0.4085911214351654,0.345633864402771,0.3053305149078369,0.6802309155464172,0.457906574010849,0.36315539479255676,0.5067116618156433,0.36144745349884033,0.6002451181411743,0.43480274081230164,0.6558670401573181,0.5371639132499695,0.33396872878074646,0.686877965927124,0.732758104801178,0.7239499688148499,0.7565001249313354,0.7033584117889404,0.4412292540073395,0.44857504963874817,0.5194498300552368,0.507814347743988,0.5457489490509033,0.31568410992622375,0.47760915756225586,0.49718746542930603,0.48449599742889404,0.32195284962654114,0.5262126922607422,1.0,0.520431637763977,0.2979657053947449,0.556089460849762,0.5228486061096191,0.3305412530899048,0.528728723526001,0.361478716135025,0.33640944957733154,0.8151713609695435,0.6511908173561096,0.35597753524780273,0.5801064968109131,0.4362165927886963,0.7689664959907532,0.630172610282898,0.7697882056236267,0.5914172530174255,0.7902600169181824,0.36813318729400635,0.33933225274086,0.5823928713798523,0.41607701778411865,0.6550366878509521,0.6373719573020935,0.3782574534416199,0.7655321955680847,0.4450576901435852,0.2819752097129822,0.6145736575126648,0.521877110004425,0.43486589193344116,0.6279404163360596,0.5264402627944946,0.6962104439735413,0.2941129803657532,0.4118099510669708,0.6339996457099915,0.1935214251279831,0.27661648392677307,0.3386048376560211
form,0.44255155324935913,0.2129814475774765,0.3509366512298584,0.4997040033340454,0.39024341106414795,0.40136009454727173,0.33300402760505676,0.49229755997657776,0.4585595428943634,0.49403294920921326,0.3727187514305115,0.4508935213088989,0.6035350561141968,0.2589133679866791,0.4677431285381317,0.537077009677887,0.42661866545677185,0.5868596434593201,0.39939960837364197,0.28392550349235535,0.49271953105926514,0.40910422801971436,0.4592430591583252,0.619935154914856,0.3612515330314636,0.30346357822418213,0.2791344225406647,0.5782324075698853,0.32141193747520447,0.24913595616817474,0.3518557846546173,0.3142474293708801,0.283797949552536,0.21707424521446228,0.4811568558216095,0.3387964367866516,0.35193872451782227,0.49995478987693787,0.5656880736351013,0.5229871273040771,0.5126844048500061,0.5002822875976562,0.518595278263092,0.4291110932826996,0.4948069751262665,0.4476751685142517,0.3761274218559265,0.3372989892959595,0.4702576696872711,0.2758609652519226,0.3420701026916504,0.24844911694526672,0.5780942440032959,0.520431637763977,1.0,0.3184052109718323,0.47464612126350403,0.26134219765663147,0.3281295597553253,0.4296279847621918,0.3180501461029053,0.20679529011249542,0.5631954669952393,0.3555596172809601,0.36583051085472107,0.5420606136322021,0.29157084226608276,0.5778812170028687,0.5904181003570557,0.4023977220058441,0.4419573247432709,0.5224754810333252,0.3065393567085266,0.18233869969844818,0.3876951038837433,0.3026130199432373,0.48693040013313293,0.4051472842693329,0.30267950892448425,0.5940837264060974,0.4205082654953003,0.3147532641887665,0.44709789752960205,0.43869155645370483,0.3877002000808716,0.48190024495124817,0.394545316696167,0.5037827491760254,0.2672017216682434,0.23158836364746094,0.4274384677410126,0.260052889585495,0.37260714173316956,0.2590358853340149
del,0.3323306739330292,0.23862582445144653,0.2870457172393799,0.2150927484035492,0.23335522413253784,0.30636531114578247,0.10008230805397034,0.3213503658771515,0.1454286426305771,0.28046679496765137,0.19659888744354248,0.2324962317943573,0.4187834560871124,0.18926095962524414,0.3518705368041992,0.27915841341018677,0.4010449945926666,0.3262806832790375,0.3156030476093292,0.21298538148403168,0.2866158187389374,0.28928378224372864,0.3938036262989044,0.2597201466560364,0.2843911647796631,0.12987452745437622,0.1322900354862213,0.3749293386936188,0.2655303478240967,0.2695395052433014,0.3188984990119934,0.1232793852686882,0.18553048372268677,0.19687414169311523,0.4103934168815613,0.18174217641353607,0.32711341977119446,0.2462470680475235,0.3460676968097687,0.4111877679824829,0.34207436442375183,0.4104491174221039,0.32420235872268677,0.24463200569152832,0.3674958050251007,0.31105878949165344,0.29205119609832764,0.27207863330841064,0.35616376996040344,0.17950297892093658,0.2802734971046448,0.26082643866539,0.27603086829185486,0.2979657053947449,0.3184052109718323,0.9999998807907104,0.2873769700527191,0.2784416079521179,0.3374018669128418,0.32286936044692993,0.18008102476596832,0.19425471127033234,0.3964499831199646,0.3308933675289154,0.19006940722465515,0.24858999252319336,0.26431986689567566,0.36045533418655396,0.33849596977233887,0.2724573314189911,0.3051329553127289,0.3667779266834259,0.17672878503799438,0.17701952159404755,0.2213623821735382,0.26773664355278015,0.3826417028903961,0.2956711947917938,0.1581522524356842,0.34086841344833374,0.29477638006210327,0.2523990273475647,0.28256675601005554,0.26865848898887634,0.22608552873134613,0.3703129291534424,0.27839046716690063,0.32887643575668335,0.31298160552978516,0.23707570135593414,0.36404624581336975,0.3083803057670593,0.2904500961303711,0.15650592744350433
skilja,0.5534999966621399,0.43420514464378357,0.4759349822998047,0.37536361813545227,0.3081454336643219,0.4576977789402008,0.33580946922302246,0.5843476057052612,0.20197179913520813,0.5362951159477234,0.43099290132522583,0.4737343192100525,0.6416435241699219,0.32524704933166504,0.49709004163742065,0.5088906288146973,0.393509179353714,0.6104946136474609,0.5367330312728882,0.4851021468639374,0.4459362030029297,0.5339043736457825,0.5529854893684387,0.5004870295524597,0.3574417233467102,0.47521695494651794,0.2046675682067871,0.6371774673461914,0.4128910005092621,0.42562952637672424,0.43035194277763367,0.3674529194831848,0.437117338180542,0.34649762511253357,0.5299913883209229,0.39888283610343933,0.28557002544403076,0.48382851481437683,0.6062551140785217,0.6644155979156494,0.6419954895973206,0.5439565777778625,0.47456759214401245,0.3815998136997223,0.400840163230896,0.2786805033683777,0.5184804797172546,0.3889296054840088,0.4196505546569824,0.37155357003211975,0.3495462238788605,0.24800236523151398,0.4550946056842804,0.556089460849762,0.47464612126350403,0.2873769700527191,1.0,0.5137671232223511,0.32385143637657166,0.5475060343742371,0.2849103510379791,0.32798925042152405,0.6654684543609619,0.5359355211257935,0.2969296872615814,0.44401776790618896,0.43817609548568726,0.6055745482444763,0.48881208896636963,0.575061559677124,0.5496595501899719,0.5388345122337341,0.3501598834991455,0.26198819279670715,0.4805094003677368,0.4636446535587311,0.5758466124534607,0.4277343451976776,0.37901434302330017,0.5604724287986755,0.45360928773880005,0.4211452007293701,0.5374310612678528,0.5223718881607056,0.5015369653701782,0.5199936628341675,0.4437946379184723,0.5175772309303284,0.28041893243789673,0.5425048470497131,0.5137595534324646,0.23721830546855927,0.26573970913887024,0.1937335580587387
dela,0.43193319439888,0.27478334307670593,0.34641239047050476,0.19948050379753113,0.1880626380443573,0.20571452379226685,0.23383505642414093,0.28917747735977173,0.1385873705148697,0.32243895530700684,0.23729819059371948,0.18030844628810883,0.44203245639801025,0.20716294646263123,0.36875292658805847,0.32754087448120117,0.3175581693649292,0.4865606427192688,0.4175911247730255,0.3230859339237213,0.32415494322776794,0.38991579413414,0.3325449824333191,0.284616082906723,0.23638619482517242,0.2220948040485382,0.20482952892780304,0.43393608927726746,0.33122843503952026,0.23608335852622986,0.26674121618270874,0.16033372282981873,0.4219435751438141,0.2830156087875366,0.3852461874485016,0.3284466862678528,0.3474552035331726,0.3419530987739563,0.4167945384979248,0.47114333510398865,0.4772605895996094,0.37170127034187317,0.23562771081924438,0.3147329092025757,0.4141639769077301,0.2716200351715088,0.3702746033668518,0.2617064416408539,0.3224673867225647,0.2954028844833374,0.318799763917923,0.22442898154258728,0.2429264634847641,0.5228486061096191,0.26134219765663147,0.2784416079521179,0.5137671232223511,1.0,0.20479105412960052,0.33964940905570984,0.21620021760463715,0.17914021015167236,0.5518368482589722,0.564251184463501,0.12751224637031555,0.24744442105293274,0.2837461829185486,0.3673149645328522,0.2719327211380005,0.3914799690246582,0.4084928035736084,0.443184494972229,0.2200974076986313,0.21015188097953796,0.33078208565711975,0.25340428948402405,0.4106132686138153,0.36399906873703003,0.1580100953578949,0.4227532148361206,0.25490161776542664,0.22477807104587555,0.4257366359233856,0.34618353843688965,0.3473574221134186,0.41697508096694946,0.49381789565086365,0.44885292649269104,0.16562312841415405,0.34688225388526917,0.38305583596229553,0.21269991993904114,0.17601829767227173,0.2088334709405899
